,country_left,genre,is_presale,max_tickets,num_markets,price_max,price_min,sold_out,state,subgenre,venue_name_left,Unnamed: 0_y,Venue,City,Capacity,popularity_sk,headliner,support,metro_area,country_right,city_name,days_to_event
244341,US,Metal,1,8,1.0,84.5,37.5,0.0,OH,Nu-Metal,Huntington Center,503.0,Huntington Center,Toledo,"7,286",0.190899,Five Finger Death Punch,Three Days Grace,Toledo,US,Toledo,132
64898,US,Hip-Hop/Rap,1,50,4.0,69.5,49.5,0.0,CT,Reggaeton,Mohegan Sun Arena,121.0,Mohegan Sun Arena,Uncasville,"12,000",0.153793,J Balvin,Lyanno,Providence,US,Uncasville,131
166947,US,Hip-Hop/Rap,1,8,1.0,124.5,55.5,0.0,KY,French Rap,KFC Yum! Center,239.0,KFC Yum! Center,Louisville,"17,500",0.27961199999999997,Chance the Rapper,none,Louisville,US,Louisville,77
231627,US,Rock,1,8,1.0,350.0,29.5,0.0,NC,Pop,Durham Performing Arts Center,460.0,Durham Performing Arts Center,Durham,"2,712",0.027029,John Prine,Ben Dickey,Durham,US,Durham,91
342663,US,Rock,1,50,1.0,190.0,59.5,0.0,TX,Pop,American Airlines Center,575.0,American Airlines Center,Dallas,"21,001",0.474684,Ariana Grande,none,Dallas - Fort Worth,US,Dallas,311
219243,US,Dance/Electronic,1,50,2.0,129.5,49.5,0.0,NY,Witchstep,Barclays Center,426.0,Barclays Center,Brooklyn,"19,000",0.335149,The Chainsmokers,5 Seconds of Summer,New York,US,Brooklyn,244
20423,US,Rock,1,50,1.0,49.5,49.5,0.0,CA,Pop,Bill Graham Civic Auditorium,87.0,Bill Graham Civic Auditorium,San Francisco,"7,000",0.148783,Morrissey,Interpol,SF Bay Area,US,San Francisco,139
188529,US,Rock,1,50,1.0,234.36,49.95,0.0,NV,Pop,The Colosseum at Caesars Palace,385.0,The Colosseum at Caesars Palace,Las Vegas,"4,298",0.005629,Wayne Newton,none,Las Vegas,US,Las Vegas,199
295873,US,Rock,1,6,1.0,241.0,55.0,0.0,MN,Pop,State Theatre,289.0,State Theatre,Portland,"1,870",0.12858499999999998,Toto,none,Twin Cities,US,Minneapolis,151
295901,US,Rock,1,6,1.0,241.0,55.0,0.0,MN,Pop,State Theatre,337.0,State Theatre,Minneapolis,"2,181",0.12858499999999998,Toto,none,Twin Cities,US,Minneapolis,151
145399,US,World,1,50,1.0,1500.0,40.0,0.0,IL,World,Arie Crown Theater,194.0,Arie Crown Theater,Chicago,"4,249",0.001058,Junoon,none,Chicago,US,Chicago,82
240113,US,Rock,1,8,1.0,149.5,59.5,0.0,OH,Pop,Huntington Center,503.0,Huntington Center,Toledo,"7,286",0.17466199999999998,Shinedown,Papa Roach,Toledo,US,Toledo,100
66755,US,Hip-Hop/Rap,1,50,1.0,503.5,53.5,0.0,DC,French Rap,Capital One Arena,125.0,Capital One Arena,Washington,"19,945",0.216022,Carrie Underwood,Maddie and Tae,Washington,US,Washington,77
240475,US,Pop,0,50,1.0,79.5,20.0,0.0,OH,Pop,PNC Pavilion,491.0,PNC Pavilion,Cincinnati,"4,100",0.0236,Why Don't We,Eben (Pop),Cincinnati,US,Cincinnati,183
354542,US,Latin,1,50,1.0,,,1.0,TX,Latin,McAllen Performing Arts Center,605.0,McAllen Performing Arts Center,McAllen,"1,800",0.011132,La Adictiva Banda San Jose De Mesillas,none,Brownsville,US,McAllen,239
35377,US,Metal,1,50,1.0,89.5,59.5,0.0,CA,Nu-Metal,The Forum,44.0,The Forum,Inglewood,"17,500 ",0.043677999999999995,Peter Frampton,Jason Bonham's Led Zeppelin Evening,Los Angeles,US,Inglewood,162
35412,US,Hip-Hop/Rap,1,50,1.0,59.95,59.95,0.0,CA,French Rap,Bill Graham Civic Auditorium,87.0,Bill Graham Civic Auditorium,San Francisco,"7,000",0.227244,"Tyler, The Creator",Blood Orange,SF Bay Area,US,San Francisco,126
19440,US,Pop,1,50,1.0,165.0,40.0,0.0,CA,Pop,Greek Theatre,262.0,Greek Theatre,Baton Rouge,"3,500",0.023258,King Crimson,none,Los Angeles,US,Los Angeles,207
354967,US,Ballads/Romantic,0,50,1.0,150.0,35.0,0.0,TX,Ballads/Romantic,McAllen Performing Arts Center,605.0,McAllen Performing Arts Center,McAllen,"1,800",0.0024920000000000003,Napoleon,none,Brownsville,US,McAllen,134
19375,US,Rock,1,50,1.0,499.95,39.95,0.0,CA,Pop,The Forum,44.0,The Forum,Inglewood,"17,500 ",0.474684,Ariana Grande,Social House,Los Angeles,US,Inglewood,190
81020,US,Hip-Hop/Rap,1,50,1.0,27.5,27.5,0.0,FL,French Rap,Revolution Live,166.0,Revolution Live,Fort Lauderdale,"1,300",0.032737,Crown the Empire,Attila,Fort Lauderdale,US,Fort Lauderdale,100
167149,US,Country,1,4,1.0,90.25,30.25,0.0,KY,Country,KFC Yum! Center,239.0,KFC Yum! Center,Louisville,"17,500",0.091308,Thomas Rhett,Dustin Lynch,Louisville,US,Louisville,273
20170,US,Rock,1,8,1.0,279.95,59.95,0.0,CA,Pop,The Forum,44.0,The Forum,Inglewood,"17,500 ",0.474684,Ariana Grande,Social House,Los Angeles,US,Inglewood,155
229518,US,Rock,1,50,3.0,539.95,64.95,0.0,NC,Pop,Spectrum Center,459.0,Spectrum Center,Charlotte,"18,249 ",0.146425,Celine Dion,none,Charlotte,US,Charlotte,248
38826,US,Dance/Electronic,1,50,1.0,55.0,55.0,0.0,CA,Witchstep,Bill Graham Civic Auditorium,87.0,Bill Graham Civic Auditorium,San Francisco,"7,000",0.023548,Greta Van Fleet,Shannon and the Clams,SF Bay Area,US,San Francisco,145
359789,US,Jazz,0,50,1.0,80.0,40.0,0.0,VA,Jazz,Attucks Theatre,626.0,Attucks Theatre,Norfolk,690,0.00020899999999999998,Ken Peplowski,none,Norfolk,US,Norfolk,33
28799,US,Rock,1,50,1.0,62.5,29.5,0.0,CA,Pop,Greek Theatre,262.0,Greek Theatre,Baton Rouge,"3,500",0.023258,King Crimson,none,Los Angeles,US,Los Angeles,74
67637,US,Hip-Hop/Rap,0,50,1.0,30.0,30.0,0.0,DC,French Rap,Howard Theatre,135.0,Howard Theatre,Washington,"1,000",0.011972,Black Uhuru,none,Washington,US,Washington,221
81071,US,Undefined,0,50,1.0,14.0,14.0,0.0,FL,Undefined,Revolution Live,166.0,Revolution Live,Fort Lauderdale,"1,300",0.036543,Black Label Society,Alien Weaponry,Fort Lauderdale,US,Fort Lauderdale,116
243297,US,Metal,1,50,2.0,504.5,39.5,0.0,OH,Nu-Metal,Nationwide Arena,494.0,Nationwide Arena,Columbus,"21,000",0.190899,Five Finger Death Punch,Three Days Grace,Columbus,US,Columbus,123
284479,US,Rock,1,50,1.0,173.0,62.0,0.0,MN,Pop,State Theatre,337.0,State Theatre,Minneapolis,"2,181",0.0037340000000000003,Elvis Costello & The Imposters,none,Twin Cities,US,Minneapolis,148
284457,US,Rock,1,50,1.0,173.0,62.0,0.0,MN,Pop,State Theatre,289.0,State Theatre,Portland,"1,870",0.0037340000000000003,Elvis Costello & The Imposters,none,Twin Cities,US,Minneapolis,148
11859,US,Rock,0,50,1.0,249.5,59.5,0.0,CA,Pop,Honda Center,33.0,Honda Center,Anaheim,"18,325 ",0.002298,Googoosh,none,Los Angeles,US,Anaheim,568
360673,US,Jazz,0,50,1.0,20.0,20.0,0.0,VA,Jazz,Attucks Theatre,626.0,Attucks Theatre,Norfolk,690,0.0017280000000000002,Gregg Karukas,none,Norfolk,US,Norfolk,249
35104,US,Dance/Electronic,1,50,1.0,159.5,29.5,0.0,CA,Witchstep,The Forum,44.0,The Forum,Inglewood,"17,500 ",0.32856199999999997,Post Malone,Swae Lee,Los Angeles,US,Inglewood,278
60957,US,Rock,1,6,4.0,699.0,59.5,0.0,CT,Pop,Mohegan Sun Arena,121.0,Mohegan Sun Arena,Uncasville,"12,000",0.28112800000000004,Shawn Mendes,Alessia Cara,Providence,US,Uncasville,182
318526,US,Rock,1,8,1.0,120.0,95.0,0.0,PA,Pop,PPG Paints Arena,521.0,PPG Paints Arena,Pittsburgh,"14,536",0.026004000000000003,Luke Combs,Morgan Wallen,Pittsburgh,US,Pittsburgh,155
239571,US,Rock,1,50,2.0,127.5,42.0,0.0,OH,Pop,Nationwide Arena,494.0,Nationwide Arena,Columbus,"21,000",0.69391,blink-182,Lil Wayne,Columbus,US,Columbus,135
361993,US,Rock,1,50,1.0,249.5,59.5,0.0,WA,Pop,Tacoma Dome,632.0,Tacoma Dome,Tacoma,"23,000",0.170464,Iron Maiden,The Raven Age,Tacoma,US,Tacoma,335
321274,US,Rock,1,6,1.0,49.5,49.5,0.0,PA,Alternative Rock,Stage AE,525.0,Stage AE,Pittsburgh,"2,400 indoors; 5,500 outdoors",0.122609,Stone Temple Pilots,Rival Sons,Pittsburgh,US,Pittsburgh,148
18375,US,Rock,1,50,1.0,145.0,32.5,0.0,CA,Pop,Hollywood Bowl,48.0,Hollywood Bowl,Los Angeles,"17,376",0.0030789999999999997,Los Angeles Philharmonic,Ludovic Morlot,Los Angeles,US,Hollywood,144
320282,US,Metal,1,4,1.0,119.0,47.25,0.0,PA,Nu-Metal,PPG Paints Arena,521.0,PPG Paints Arena,Pittsburgh,"14,536",0.026004000000000003,Luke Combs,Morgan Wallen,Pittsburgh,US,Pittsburgh,372
12926,US,Rock,1,50,1.0,259.95,74.95,0.0,CA,Pop,Hollywood Bowl,48.0,Hollywood Bowl,Los Angeles,"17,376",0.15529400000000002,Jonas Brothers,Bebe Rexha,Los Angeles,US,Hollywood,164
300850,US,R&B,0,50,1.0,46.0,36.0,0.0,MS,R&B,Thalia Mara Hall,352.0,Thalia Mara Hall,Jackson,"2,040",0.000252,Black Jacket Symphony,none,Jackson,US,Jackson,104
300222,US,R&B,0,50,1.0,66.0,56.0,0.0,MS,R&B,Thalia Mara Hall,352.0,Thalia Mara Hall,Jackson,"2,040",0.000252,Black Jacket Symphony,none,Jackson,US,Jackson,100
188039,US,Rock,1,50,1.0,329.0,89.0,0.0,NV,Pop,The Colosseum at Caesars Palace,385.0,The Colosseum at Caesars Palace,Las Vegas,"4,298",0.003065,Human Nature,none,Las Vegas,US,Las Vegas,167
64081,US,Latin,1,50,4.0,161.0,61.0,0.0,CT,Latin,Mohegan Sun Arena,121.0,Mohegan Sun Arena,Uncasville,"12,000",0.081804,Marc Anthony,none,Providence,US,Uncasville,163
244769,US,Hip-Hop/Rap,1,4,1.0,252.5,13.95,0.0,OH,French Rap,PNC Pavilion,491.0,PNC Pavilion,Cincinnati,"4,100",0.128252,Joey Bada$$,Flatbush Zombies,Cincinnati,US,Cincinnati,155
20670,US,Hip-Hop/Rap,1,4,1.0,129.95,59.95,0.0,CA,French Rap,The Forum,44.0,The Forum,Inglewood,"17,500 ",0.080188,Maluma,none,Los Angeles,US,Inglewood,36
242808,US,R&B,1,50,2.0,203.5,43.5,0.0,OH,R&B,Nationwide Arena,494.0,Nationwide Arena,Columbus,"21,000",0.666628,Chris Brown,Ty Dolla $ign,Columbus,US,Columbus,103
73467,US,Rock,1,50,1.0,200.0,20.0,0.0,FL,Pop,Pensacola Bay Center,151.0,Pensacola Bay Center,Pensacola,"10,500",0.024374,For King and Country,none,Mobile,US,Pensacola,161
336661,US,Rock,1,50,1.0,,,1.0,TN,Pop,Ryman Auditorium,553.0,Ryman Auditorium,Nashville,"2,362",0.021657,Sleater-Kinney,none,Nashville,US,Nashville,199
15774,US,Metal,1,50,1.0,250.0,37.5,0.0,CA,Nu-Metal,Hollywood Bowl,48.0,Hollywood Bowl,Los Angeles,"17,376",0.000127,Christian McBride Band,none,Los Angeles,US,Hollywood,104
322402,US,Rock,1,50,2.0,30.0,25.0,0.0,PA,Alternative Rock,Reverb,123.0,Reverb,Reading,960,0.030964,As I Lay Dying,After the Burial,Wilmington,US,Reading,135
343645,US,Rock,1,4,1.0,,,1.0,TX,Pop,American Airlines Center,575.0,American Airlines Center,Dallas,"21,001",0.163117,Backstreet Boys,Baylee Littrell,Dallas - Fort Worth,US,Dallas,155
235840,US,Blues,1,50,1.0,85.0,39.5,0.0,NC,Blues,Durham Performing Arts Center,460.0,Durham Performing Arts Center,Durham,"2,712",0.038575,Buddy Guy,Shemekia Copeland,Durham,US,Durham,116
65083,US,Hip-Hop/Rap,1,50,4.0,85.0,45.0,0.0,CT,French Rap,Mohegan Sun Arena,121.0,Mohegan Sun Arena,Uncasville,"12,000",0.081194,Steely Dan,none,Providence,US,Uncasville,169
295313,US,Other,1,50,1.0,48.0,48.0,0.0,MN,Other,Pantages Theatre,56.0,Pantages Theatre,Los Angeles,"2,703",0.0008939999999999999,Blenders,none,Twin Cities,US,Minneapolis,133
295314,US,Other,1,50,1.0,48.0,48.0,0.0,MN,Other,Pantages Theatre,339.0,Pantages Theatre,Minneapolis,"1,014",0.0008939999999999999,Blenders,none,Twin Cities,US,Minneapolis,133
295319,US,Other,1,50,1.0,48.0,48.0,0.0,MN,Other,Pantages Theatre,339.0,Pantages Theatre,Minneapolis,"1,014",0.0008939999999999999,Blenders,none,Twin Cities,US,Minneapolis,134
295317,US,Other,1,50,1.0,48.0,48.0,0.0,MN,Other,Pantages Theatre,56.0,Pantages Theatre,Los Angeles,"2,703",0.0008939999999999999,Blenders,none,Twin Cities,US,Minneapolis,134
335184,US,Rock,1,50,1.0,,,1.0,TN,Pop,Ryman Auditorium,553.0,Ryman Auditorium,Nashville,"2,362",0.021657,Sleater-Kinney,none,Nashville,US,Nashville,199
333963,US,Rock,1,50,1.0,68.5,33.0,0.0,TN,Pop,Ryman Auditorium,553.0,Ryman Auditorium,Nashville,"2,362",0.031595,Jon Pardi,Riley Green,Nashville,US,Nashville,221
153406,US,Rock,1,50,1.0,150.0,23.75,0.0,IN,Pop,Ford Center,217.0,Ford Center,Evansville,"11,000",0.23949499999999999,Young Thug,Machine Gun Kelly,Manchester,US,Lowell,140
342065,US,Rock,1,50,1.0,215.0,35.0,0.0,TX,Pop,American Airlines Center,575.0,American Airlines Center,Dallas,"21,001",0.163117,Backstreet Boys,Baylee Littrell,Dallas - Fort Worth,US,Dallas,291
181817,US,Rock,0,6,2.0,25.0,25.0,0.0,ME,Pop,State Theatre,289.0,State Theatre,Portland,"1,870",0.024342,Steel Panther,none,Portland,US,Portland,135
181827,US,Rock,0,6,2.0,25.0,25.0,0.0,ME,Pop,State Theatre,337.0,State Theatre,Minneapolis,"2,181",0.024342,Steel Panther,none,Portland,US,Portland,135
347734,US,Country,1,50,1.0,94.5,44.5,0.0,TX,Country,American Airlines Center,575.0,American Airlines Center,Dallas,"21,001",0.163117,Backstreet Boys,Baylee Littrell,Dallas - Fort Worth,US,Dallas,380
282456,US,Rock,1,50,1.0,299.5,69.5,0.0,MN,Pop,Orpheum Theatre,21.0,Orpheum Theatre,Phoenix,"1,364",0.165202,Lenny Kravitz,none,Twin Cities,US,Minneapolis,121
282486,US,Rock,1,50,1.0,299.5,69.5,0.0,MN,Pop,Orpheum Theatre,302.0,Orpheum Theatre,Boston,"2,700",0.165202,Lenny Kravitz,none,Twin Cities,US,Minneapolis,121
282496,US,Rock,1,50,1.0,299.5,69.5,0.0,MN,Pop,Orpheum Theatre,336.0,Orpheum Theatre,Minneapolis,"2,579",0.165202,Lenny Kravitz,none,Twin Cities,US,Minneapolis,121
282506,US,Rock,1,50,1.0,299.5,69.5,0.0,MN,Pop,Orpheum Theatre,552.0,Orpheum Theatre,Memphis,"2,400[25]",0.165202,Lenny Kravitz,none,Twin Cities,US,Minneapolis,121
282476,US,Rock,1,50,1.0,299.5,69.5,0.0,MN,Pop,Orpheum Theatre,84.0,Orpheum Theatre,San Francisco,"2,203",0.165202,Lenny Kravitz,none,Twin Cities,US,Minneapolis,121
282466,US,Rock,1,50,1.0,299.5,69.5,0.0,MN,Pop,Orpheum Theatre,55.0,Orpheum Theatre,Los Angeles,"2,000",0.165202,Lenny Kravitz,none,Twin Cities,US,Minneapolis,121
297504,US,Rock,1,50,1.0,,,1.0,MN,Alternative Rock,Pantages Theatre,339.0,Pantages Theatre,Minneapolis,"1,014",0.01983,Adam Ant,none,Twin Cities,US,Minneapolis,170
282526,US,Rock,1,50,1.0,299.5,69.5,0.0,MN,Pop,Orpheum Theatre,384.0,Orpheum Theatre,Phoenix,1364,0.165202,Lenny Kravitz,none,Twin Cities,US,Minneapolis,121
297503,US,Rock,1,50,1.0,,,1.0,MN,Alternative Rock,Pantages Theatre,56.0,Pantages Theatre,Los Angeles,"2,703",0.01983,Adam Ant,none,Twin Cities,US,Minneapolis,170
282516,US,Rock,1,50,1.0,299.5,69.5,0.0,MN,Pop,Orpheum Theatre,312.0,Orpheum Theatre,Madison,1700,0.165202,Lenny Kravitz,none,Twin Cities,US,Minneapolis,121
14543,US,Latin,1,50,1.0,404.5,39.5,0.0,CA,Latin,The Forum,44.0,The Forum,Inglewood,"17,500 ",0.080188,Maluma,none,Los Angeles,US,Inglewood,183
337682,US,Rock,1,50,1.0,,,1.0,TN,Pop,Ryman Auditorium,553.0,Ryman Auditorium,Nashville,"2,362",0.021657,Sleater-Kinney,none,Nashville,US,Nashville,199
164134,US,New Age,1,50,1.0,69.0,39.0,0.0,KS,New Age,United Wireless Arena,230.0,United Wireless Arena,Dodge City,"5,500 max.",0.043005,MercyMe,Crowder,Dodge City,US,Dodge City,104
343665,US,Pop,1,50,1.0,310.5,130.5,0.0,TX,Adult Contemporary,American Airlines Center,575.0,American Airlines Center,Dallas,"21,001",0.146425,Celine Dion,none,Dallas - Fort Worth,US,Dallas,297
295931,US,Rock,1,50,1.0,79.5,59.5,0.0,MN,Pop,Pantages Theatre,339.0,Pantages Theatre,Minneapolis,"1,014",0.030548000000000002,Nick Cave,none,Twin Cities,US,Minneapolis,144
295929,US,Rock,1,50,1.0,79.5,59.5,0.0,MN,Pop,Pantages Theatre,56.0,Pantages Theatre,Los Angeles,"2,703",0.030548000000000002,Nick Cave,none,Twin Cities,US,Minneapolis,144
287064,US,Metal,1,50,1.0,95.5,50.5,0.0,MN,Nu-Metal,AMSOIL Arena,327.0,AMSOIL Arena,Duluth,"8,500",0.190899,Five Finger Death Punch,Three Days Grace,Twin Cities,US,Duluth,139
188038,US,Rock,1,50,1.0,359.0,109.0,0.0,NV,Pop,The Colosseum at Caesars Palace,385.0,The Colosseum at Caesars Palace,Las Vegas,"4,298",0.320495,Aerosmith,none,Las Vegas,US,Las Vegas,167
14749,US,Rock,1,50,1.0,146.0,36.0,0.0,CA,Pop,Honda Center,33.0,Honda Center,Anaheim,"18,325 ",1e-06,PAW-ELECTRONICSTALK,none,Los Angeles,US,Anaheim,954
291552,US,Country,1,50,1.0,60.75,30.75,0.0,MN,Country,AMSOIL Arena,327.0,AMSOIL Arena,Duluth,"8,500",0.08140399999999999,Chris Young,Eli Young Band,Twin Cities,US,Duluth,71
178271,US,Metal,1,50,1.0,250.0,39.5,0.0,ME,Nu-Metal,Darling's Waterfront Pavilion,288.0,Darling's Waterfront Pavilion,Bangor,"16,000",0.165389,Ozzy Osbourne,Megadeth,Portland,US,Bangor,582
340462,US,Rock,1,50,1.0,99.5,59.5,0.0,TN,Pop,Ryman Auditorium,553.0,Ryman Auditorium,Nashville,"2,362",0.031595,Jon Pardi,Riley Green,Nashville,US,Nashville,116
69034,US,Rock,1,50,1.0,526.45,36.95,0.0,FL,Pop,Amway Center,142.0,Amway Center,Orlando,"16,486",0.083093,Alan Jackson,William Michael Morgan,Orlando,US,Orlando,133
341327,US,Religious,0,50,1.0,52.5,52.5,0.0,TN,Gospel,Ryman Auditorium,553.0,Ryman Auditorium,Nashville,"2,362",0.031595,Jon Pardi,Riley Green,Nashville,US,Nashville,74
9590,US,Latin,1,50,1.0,250.0,64.95,0.0,CA,Latin,The Forum,44.0,The Forum,Inglewood,"17,500 ",0.32856199999999997,Post Malone,Swae Lee,Los Angeles,US,Inglewood,145
273640,US,Hip-Hop/Rap,1,8,1.0,503.5,94.5,0.0,MI,French Rap,Little Caesars Arena,315.0,Little Caesars Arena,Detroit,"22,000",0.666628,Chris Brown,Ty Dolla $ign,Detroit,US,Detroit,73
285951,US,Rock,1,50,1.0,70.0,39.5,0.0,MN,Pop,State Theatre,289.0,State Theatre,Portland,"1,870",0.008235,Trey Anastasio,none,Twin Cities,US,Minneapolis,78
286006,US,Rock,1,50,1.0,70.0,39.5,0.0,MN,Pop,State Theatre,337.0,State Theatre,Minneapolis,"2,181",0.008235,Trey Anastasio,none,Twin Cities,US,Minneapolis,78
200212,US,Rock,1,50,3.0,34.0,29.0,0.0,NJ,Pop,The Stone Pony,404.0,The Stone Pony,Asbury Park,500,0.021565,Umphrey's McGee,Big Something,New York,US,Asbury Park,126
240651,US,Pop,1,6,1.0,,,1.0,OH,Pop,Express Live!,497.0,Express Live!,Columbus,"5,000",0.117329,Robyn,none,Columbus,US,Columbus,202
225223,US,Classical,1,8,4.0,,,1.0,NY,Classical/Vocal,Madison Square Garden,428.0,Madison Square Garden,New York City,"20,000",0.065107,Andrea Bocelli,none,New York,US,New York,262
342675,US,Rock,1,50,3.0,186.5,49.5,0.0,TX,Pop,AT&T Center,607.0,AT&T Center,San Antonio,"19,000",0.193198,Kiss,none,San Antonio,US,San Antonio,219
273777,US,Rock,1,50,1.0,520.0,94.95,0.0,MI,Pop,Little Caesars Arena,315.0,Little Caesars Arena,Detroit,"22,000",0.15529400000000002,Jonas Brothers,Bebe Rexha,Detroit,US,Detroit,120
237013,US,Dance/Electronic,1,50,1.0,55.0,35.0,0.0,NC,Witchstep,Durham Performing Arts Center,460.0,Durham Performing Arts Center,Durham,"2,712",0.027029,John Prine,Ben Dickey,Durham,US,Durham,252
166576,US,Pop,1,50,1.0,,,1.0,KY,Pop,KFC Yum! Center,239.0,KFC Yum! Center,Louisville,"17,500",0.003927,JoJo Siwa,The Belles Official,Louisville,US,Louisville,148
412829,US,Rock,1,50,1.0,30.0,30.0,0.0,WA,Pop,Neptune Theatre,647.0,Neptune Theatre,Seattle,800,0.022047,Foy Vance,none,Seattle,US,Seattle,100
299555,US,Religious,1,50,1.0,87.5,27.5,0.0,MS,Gospel,Landers Center,353.0,Landers Center,Southaven,"10,045",0.11379700000000001,8ball & MJG,Bun B,Memphis,US,Southaven,260
166626,US,Rock,1,4,1.0,,,1.0,KY,Pop,KFC Yum! Center,239.0,KFC Yum! Center,Louisville,"17,500",0.122299,Phil Collins,none,Louisville,US,Louisville,193
7566,US,Dance/Electronic,1,50,1.0,104.75,44.75,0.0,AZ,Witchstep,Talking Stick Resort Arena,16.0,Talking Stick Resort Arena,Phoenix,"18,150",0.008489,Dave Mason,none,Phoenix,US,Phoenix,238
237063,US,Dance/Electronic,1,50,1.0,55.0,35.0,0.0,NC,Witchstep,Durham Performing Arts Center,460.0,Durham Performing Arts Center,Durham,"2,712",0.059635,Sylvan Esso,Molly Sarle,Durham,US,Durham,274
314005,US,Rock,0,50,1.0,40.0,30.0,0.0,MO,Pop,The Pageant,365.0,The Pageant,St. Louis,"2,300[23]",0.024342,Steel Panther,none,St Louis,US,St Louis,144
239409,US,Rock,1,50,1.0,325.0,16.5,0.0,OH,Alternative Rock,Riverbend Music Center,490.0,Riverbend Music Center,Cincinnati,"20,500",0.005838,Carly Pearce,none,Cincinnati,US,Cincinnati,174
174552,US,Rock,1,50,1.0,59.0,59.0,0.0,LA,Alternative Rock,Mahalia Jackson Theater of the Performing Arts,251.0,Mahalia Jackson Theater of the Performing Arts,New Orleans,"2,100",0.06416799999999999,Thom Yorke,Andrea Belfi,New Orleans,US,New Orleans,110
355511,US,Latin,0,50,1.0,145.0,40.0,0.0,TX,Latin,El Paso County Coliseum,586.0,El Paso County Coliseum,El Paso,"7,000",0.006464,Magneto,OV7,El Paso,US,El Paso,51
334161,US,Rock,1,50,1.0,144.5,59.5,0.0,TN,Pop,Ryman Auditorium,553.0,Ryman Auditorium,Nashville,"2,362",0.031832,Josh Ritter,Kathleen Edwards,Nashville,US,Nashville,141
357177,US,Country,1,50,2.0,93.0,43.0,0.0,UT,Country,Vivint Smart Home Arena,614.0,Vivint Smart Home Arena,Salt Lake City,"15,000 ",0.381436,Elton John,none,Salt Lake City,US,Salt Lake City,383
61132,US,Rock,1,8,4.0,99.0,59.0,0.0,CT,Pop,Mohegan Sun Arena,121.0,Mohegan Sun Arena,Uncasville,"12,000",0.081804,Marc Anthony,none,Providence,US,Uncasville,177
166831,US,Country,1,50,1.0,47.0,22.0,0.0,KY,Country,KFC Yum! Center,239.0,KFC Yum! Center,Louisville,"17,500",0.030465,Luke Combs,Morgan Wallen,Louisville,US,Louisville,145
77995,US,Hip-Hop/Rap,1,8,1.0,499.25,49.25,0.0,FL,French Rap,BB&T Center,165.0,BB&T Center,Sunrise,"21,371",0.32856199999999997,Post Malone,Swae Lee,Fort Lauderdale,US,Sunrise,87
77798,US,Hip-Hop/Rap,1,8,1.0,499.25,49.25,0.0,FL,French Rap,BB&T Center,165.0,BB&T Center,Sunrise,"21,371",0.32856199999999997,Post Malone,Swae Lee,Fort Lauderdale,US,Sunrise,87
66418,US,Pop,1,8,4.0,49.0,29.0,0.0,CT,Adult Contemporary,Mohegan Sun Arena,121.0,Mohegan Sun Arena,Uncasville,"12,000",0.081194,Steely Dan,none,Providence,US,Uncasville,183
225352,US,Country,1,50,2.0,85.0,52.5,0.0,NY,Country,Barclays Center,426.0,Barclays Center,Brooklyn,"19,000",0.15529400000000002,Jonas Brothers,Bebe Rexha,New York,US,Brooklyn,155
75258,US,Hip-Hop/Rap,1,50,1.0,389.0,19.0,0.0,FL,Reggaeton,Amway Center,142.0,Amway Center,Orlando,"16,486",0.138297,Miranda Lambert,Maren Morris,Orlando,US,Orlando,176
66912,US,Religious,1,50,1.0,149.5,20.0,0.0,DC,Gospel,Capital One Arena,125.0,Capital One Arena,Washington,"19,945",0.27961199999999997,Chance the Rapper,none,Washington,US,Washington,84
150076,US,Dance/Electronic,1,50,1.0,40.0,30.0,0.0,IL,Witchstep,Aragon Ballroom,193.0,Aragon Ballroom,Chicago,"4,500",0.020099000000000002,Judah & the Lion,none,Chicago,US,Chicago,141
349749,US,Latin,1,50,1.0,757.5,46.5,0.0,TX,Latin,American Airlines Center,575.0,American Airlines Center,Dallas,"21,001",0.404712,John Mayer,none,Dallas - Fort Worth,US,Dallas,174
261229,US,Rock,1,50,1.0,179.5,59.5,0.0,MD,Pop,Merriweather Post Pavilion,298.0,Merriweather Post Pavilion,Columbia,"19,319",0.251556,The Smashing Pumpkins,Noel Gallagher's High Flying Birds,Baltimore,US,Columbia,253
262093,US,Rock,1,50,1.0,,,1.0,MD,Alternative Rock,Merriweather Post Pavilion,298.0,Merriweather Post Pavilion,Columbia,"19,319",0.251556,The Smashing Pumpkins,Noel Gallagher's High Flying Birds,Baltimore,US,Columbia,141
19387,US,Rock,1,50,1.0,149.5,39.5,0.0,CA,Alternative Rock,The Forum,44.0,The Forum,Inglewood,"17,500 ",0.36247199999999996,Bon Iver,Sharon Van Etten,Los Angeles,US,Inglewood,100
80757,US,Rock,0,50,1.0,26.5,26.5,0.0,FL,Pop,Jannus Live,153.0,Jannus Live,St. Petersburg,"2,000",0.013416999999999998,Kamelot,Sonata Arctica,St Petersburg,US,St Petersburg,86
322340,US,Rock,1,50,1.0,32.0,32.0,0.0,PA,Alternative Rock,Stage AE,525.0,Stage AE,Pittsburgh,"2,400 indoors; 5,500 outdoors",0.034324,Chase Rice,none,Pittsburgh,US,Pittsburgh,118
307646,US,Rock,1,50,1.0,21.0,21.0,0.0,MO,Pop,The Pageant,365.0,The Pageant,St. Louis,"2,300[23]",0.020099000000000002,Judah & the Lion,none,St Louis,US,St Louis,115
