,venue_name,id,capacity,street,zip,latitude,longitude,metro_area,country,city_name
12378,Jimmy's Rec Room,3707124,,196 Crown Street,06510,41.3051291,-72.9284785,Bridgeport,US,New Haven
12380,Pollock Rec Room,1420048,,,,,,Pittsburgh,US,State College
12381,Weaver Rec. Room -- UF,2481064,,,,29.6516344,-82.3248262,Jacksonville,US,Gainesville
12383,Rock N Roll Rec Room,2852713,,,67214,37.7040524,-97.3138554,Wichita,US,Wichita
12385,FunkMeyers Rec Room,2861528,,1506 Lee Trevino,,31.7520802,-106.3187377,El Paso,US,El Paso
12386,The Rec Room,3701489,,,,47.8209301,-122.3151314,Seattle,US,Lynnwood
12387,"CFSB Center, Murray State University",94218,,1401 State Route 121 North,42071,36.62388,-88.3187,Nashville,US,Murray
12388,STAPLES Center,598,18118.0,1111 S. Figueroa,90017,34.04301,-118.26736,Los Angeles,US,Los Angeles
12389,AT&T Center,671,,One AT&T Center,78219,29.42702,-98.43732,San Antonio,US,San Antonio
12390,XL Center,519,,1 Civic Center Plaza,06103,41.7780919,-72.6802608,Springfield,US,Hartford
12391,SFJAZZ Center,2020904,,201 Franklin St.,94102,37.7761665,-122.4211855,SF Bay Area,US,San Francisco
12392,DCU Center,719,,50 Foster Street,01608,42.26605,-71.79857,Worcester,US,Worcester
12393,BOK Center,11944,19100.0,200 South Denver,74103,36.152764,-95.996227,Tulsa,US,Tulsa
12394,BB&T Center,2008454,20737.0,1 Panther Parkway,33323,26.155362,-80.33023,Fort Lauderdale,US,Sunrise
12395,PPL Center,2584333,,701 Hamilton Street,18101,40.6027,-75.47273,Philadelphia,US,Allentown
12396,NRG Center,574041,,One NRG Park,77488,29.6850724,-95.4110895,Houston,US,Houston
12397,UCCU Center,1268926,8500.0,800 West University Parkway,84058,40.27733,-111.71295,Salt Lake City,US,Orem
12399,TRAC Center,5380,,6600 Burden Blvd.,99301,46.26931,-119.1759,Spokane,US,Pasco
12400,BCA Center,1261126,,135 Church St.,05401,44.476625,-73.212827,Burlington,US,Burlington
12401,FOKL Center,2341884,,556 Central Ave,66101,39.1028284,-94.6245642,Kansas City,US,Kansas City
12402,IX Center,119233,,One I-X Center Drive,44135,41.39936,-81.85317,Cleveland,US,Cleveland
12403,E-Center,47487,,,,,,Philadelphia,US,Philadelphia
12405,COBO Center,816131,,1 Washington Avenue,48226,42.3267754,-83.0496523,Detroit,US,Detroit
12406,Q Center,2100959,,4115 North Mississippi Avenue,97217,45.553594,-122.6758315,Portland,US,Portland
12407,CAL Center,962181,,1100 S. Albert Ave.,53959,43.5214266,-90.0210202,Wisconsin Dells,US,Reedsburg
12408,UTE Center,44112,,,,,,Salt Lake City,US,Salt Lake City
12409,AA Center,148323,,,,,,Dallas - Fort Worth,US,Dallas
12410,SOCO Center,3178454,,3303-3323 Hyland Ave,92626,33.6945847,-117.9253527,Los Angeles,US,Costa Mesa
12411,I Center,145523,,,,,,Methuen,US,Salem
12412,E Center,428926,,,,39.9259463,-75.1196199,Philadelphia,US,Camden
12413,OH Center,106405,,,,,,Columbus,US,Columbus
12415,MDA Center,2416594,,"1114 Shawan Road , MD",21030.,39.5033785,-76.6857719,Baltimore,US,Cockeysville
12416,A.V. Center,73205,,,,,,Milwaukee,US,Oshkosh
12417,MBSF Center,2481789,,346 University Drive,71656,33.5908246,-91.8077123,Little Rock,US,Monticello
12418,HEB Center,4206619,,2100 Avenue of the Stars,78613,30.54129,-97.82031,Austin,US,Cedar Park
12419,ASU Center,578711,,,,,,Phoenix,US,Tempe
12421,TCF Center,88736,,,,,,Milwaukee,US,Appleton
12422,SBC Center,441756,,,,29.4632876,-98.3855702,San Antonio,US,Kirby
12423,CW Center,3866884,500.0,112–50  Springfield Blvd,11429,40.7041899,-73.74059,New York,US,Queens
12425,E Center,128894,,,,,,Cheyenne,US,Rapid City
12426,LGBT Center,4236649,,1118 N. McCadden Place,90038,34.09176,-118.33712,Los Angeles,US,Los Angeles
12428,T&T Center,578941,,,,,,Oklahoma City,US,Oklahoma City
12429,B Center,73733,,,,,,Philadelphia,US,Philadelphia
12431,SBC Center,330606,,,,,,San Antonio,US,San Antonio
12432,BCM Center,340121,,,,,,Charlotte,US,Spartanburg
12433,E Center,4190089,,710 Edwards Drive,76548,31.08278,-97.64727,Harker Heights,US,Harker Heights
12434,SEED Center,2553014,,1917 Bay St.,90021,34.0318714,-118.2334374,Los Angeles,US,Los Angeles
12435,NEO Center,3016429,,,,39.2190608,-121.0610606,Grass Valley,US,Grass Valley
12436,STV Center,2826983,,,,28.5383355,-81.3792365,Orlando,US,Orlando
12437,Part Wolf,4315554,,501 Cedar Avenue,55454,44.96871,-93.24693,Twin Cities,US,Minneapolis
12438,Manchester Music Hall,3113434,,899 Manchester St,40508,38.053,-84.50916,Lexington,US,Lexington
12439,Music Hall,1217,900.0,28 Chestnut St.,03801,43.07572,-70.75982,Manchester,US,Portsmouth
12440,Music Hall Loft,1314211,124.0,131 Congress St,03801,43.076,-70.76013,Manchester,US,Portsmouth
12441,Whiskey Barrel Music Hall,3462854,,546 N Main St.,03246,43.5293,-71.471,Manchester,US,Laconia
12442,Granite State Music Hall,4206439,,546 Main St.,03246,43.52693,-71.46951,Manchester,US,Laconia
12443,Penuche's Music Hall,3559534,,1087 Elm St,03101,42.9934574,-71.4626371,Manchester,US,Manchester
12444,Zorba Music Hall,2824108,300.0,437 Market Street,01854,42.6462865,-71.3159794,Manchester,US,Lowell
12445,The Music Hall-nh,4177539,,,03801,43.07176,-70.76255,Manchester,US,Portsmouth
12447,Olympia's Zorba Music Hall,3226909,300.0,493 Market St.,01854,42.64648,-71.31689,Manchester,US,Lowell
12448,River Music Hall,86728,,,,,,Manchester,US,Haverhill
12449,Manchester Music Hall Outdoors,3977339,,899 Manchester St,40508,38.05306,-84.50915,Lexington,US,Lexington
12451,South Kitchen and Jazz Parlor,4290679,,,19130,39.96826,-75.17497,Philadelphia,US,Philadelphia
12452,The Miracle Theatre,2216084,,"535 8th St, SE",20003,38.88168,-76.99512,Washington,US,Washington
12453,Miracle Theatre - Dc,4013279,,,20003,38.88314,-76.99023,Washington,US,Washington
12454,The Stache at the Intersection,2194624,,133 Grandville Ave. SW,49503,42.96008,-85.67409,Grand Rapids,US,Grand Rapids
12455,"The Intersection, Front Lounge",706496,,"133 Grandville Ave., S.W",49503,42.960082,-85.674089,Grand Rapids,US,Grand Rapids
12456,The Intersection,1954154,,Strauss Park - 3534 Washington Ave.,63103,38.638602,-90.230997,St Louis,US,St Louis
12457,The Intersection,3228954,,905 North McDonald Road,99216,47.6672203,-117.2289502,Spokane,US,Spokane
12458,The Intersection,3752204,,,,35.9606384,-83.9207392,Knoxville,US,Knoxville
12459,The Intersection Of,3002699,,,92103,32.749789,-117.1676501,San Diego,US,San Diego
12460,Elevations at The Intersection,3825474,,,,,,Grand Rapids,US,Grand Rapids
12461,The Pressroom,1021161,,441 W. Madison St.,85003,33.4457445,-112.0796557,Phoenix,US,Phoenix
12462,The Pressroom,2849338,,26-28 W. King St.,17603,40.0376525,-76.3067358,Wilmington,US,Lancaster
12463,The Pressroom,2272449,,77 Daniel Street,03801,43.077281,-70.7560073,Manchester,US,Portsmouth
12465,The Herald Mail Pressroom,3812944,,100 Summit Ave,21740,39.6414536,-77.7234788,Washington,US,Hagerstown
12466,NOS Events Center,12,55000.0,689 S. E St.,92408,34.08973,-117.29406,Los Angeles,US,San Bernardino
12467,"Sports Center, NOS Events Center",3052379,,930 S. Arrowhead Ave.,92408,34.0828107,-117.2902637,Los Angeles,US,San Bernardino
12468,UCCU Events Center,1236821,8500.0,800 W. University Pkwy.,84058,40.2773322,-111.712954,Salt Lake City,US,Orem
12469,UPMC Events Center,4169244,,Sewall Center Dr,15108,40.52041,-80.21385,Pittsburgh,US,Pittsburgh
12470,"Hippodrome Theatre, France-Merrick Performing Arts Center",498916,,12 N. Eutaw St.,21201,39.2896248,-76.6210703,Baltimore,US,Baltimore
12471,"Mizzou Arena, University of Missouri",3153,,One Champions Drive,65211,38.93249,-92.33367,St Louis,US,Columbia
12472,Enterprise Center,3912309,,1401 Clark Ave,63103,38.62643,-90.20262,St Louis,US,St Louis
12473,Enterprise Center near WSSUniverity,154173,,1922 S. Martin Luther King Jr Dr.,27107,36.0719857,-80.2210754,Winston-Salem,US,Winston-Salem
12475,Enterprise Performing Arts Center,2669093,,,,31.3151708,-85.8552161,Montgomery,US,Enterprise
12476,Enterprise High School Performing Arts Center,4003744,,,,,,Montgomery,US,Enterprise
12477,Enterprise Conference Banquet Center,3734364,,1922 South Martin Luther King Junior Drive,27107,36.0719857,-80.2210754,Winston-Salem,US,Winston-Salem
12478,Miller Free Enterprise Center,3588064,,9750 South 300 West,84070,40.5752,-111.90192,Salt Lake City,US,Sandy
12479,Majestic Theatre-wi,4012264,,,53703,43.08332,-89.37248,Madison,US,Madison
12480,Majestic Theatre,30178,600.0,115 King Street,53703,43.074528,-89.3807714,Madison,US,Madison
12481,Marcus Majestic Bistro Theatre,2015754,,,,43.0605671,-88.1064787,Milwaukee,US,Brookfield
12482,The Wilbur,4338777,,246 Tremont,02116,42.35073,-71.06473,Boston / Cambridge,US,Boston
12483,Music Hall Center for the Performing Arts,11131,1701.0,350 Madison Street,48226,42.33679,-83.045635,Detroit,US,Detroit
12484,Civic Center Music Hall,11366,,210 N. Walker Avenue,73102,35.46865,-97.52126,Oklahoma City,US,Oklahoma City
12485,Robinson Center Music Hall,662,,7 Statehouse Plaza,72203,34.7483909,-92.2709592,Little Rock,US,Little Rock
12486,"Weill Hall, Green Music Center, Sonoma State University",1665073,,1801 E. Cotati Ave.,94928,38.3393615,-122.6733474,Santa Rosa,US,Rohnert Park
12487,"Orchestra Hall, Max M. & Marjorie S. Fisher Music Center",172188,2000.0,3711 Woodward Ave.,48201,42.34891,-83.05934,Detroit,US,Detroit
12488,"Schroeder Hall, Green Music Center, at Sonoma State University",2736813,250.0,1801 E. Cotati Ave.,94928,38.3393615,-122.6733474,Santa Rosa,US,Rohnert Park
12489,"Chapman Music Hall, Tulsa Performing Arts Center",33874,2365.0,,74103,36.1592882,-95.9964783,Tulsa,US,Tulsa
12490,"Mary Flagler Cary Hall, DiMenna Center for Classical Music",1943064,,450 W. 37th St.,10018,40.75627,-73.99713,New York,US,New York
12491,"Music Hall, Snug Harbor Cultural Center",1095901,,"1000 Richmond Terrace, Building T",10301,40.64383,-74.10193,New York,US,Staten Island
12492,Jacobs Music Center's Copley Symphony Hall,4012714,,,92101,32.72697,-117.16471,San Diego,US,San Diego
12493,"Benzaquen Hall, DiMenna Center for Classical Music",2086704,,450 W. 37th St.,10018,40.75621,-73.99712,New York,US,New York
12494,Icon Music Hall & Event Center,2321649,,"402 N. Main Avenue,  Across from the historic clock tower at 6th and M",57104,,,Sioux Falls,US,Sioux Falls
12495,"Buckley Recital Hall, Arms Music Center, Amherst College",52853,,220 S. Pleasant St.,01002,42.3693092,-72.5188529,Springfield,US,Amherst
12496,Loft Event Center and Music Hall @ Pasta Loft,3269574,,"Loft Event Center and Music Hall, 241 Union Sq",03055,42.8350998,-71.6497545,Milford,US,Milford
12498,"Distler Performance Hall, Granoff Music Center, Tufts University",1485003,,20 Talbot Avenue,02155,42.4044178,-71.1183102,Boston / Cambridge,US,Medford
12500,Antonello Hall at the Macphail Center for Music,3024259,,501 S 2nd Street,55401,44.97943,-93.26034,Twin Cities,US,Minneapolis
12501,Convention Center Music Hall,89468,,,,,,Cleveland,US,Cleveland
12502,"Lutz Hall, Blair Music Center",502991,,,,,,Annville,US,Annville
12503,Zoco Music Hall Event Center,2562234,,5255 W. 6th Ave.,80214,39.7266,-105.05436,Denver,US,Lakewood
12504,Searcy Hall at Brevard Music Center,660856,,,,,,Brevard,US,Brevard
12505,Music Center of the Northwest Performance Hall,4035864,,901 N 96th St.,98103,47.69847,-122.3471,Seattle,US,Seattle
12506,Nic's Music Hall & Rec Center,1871113,,"713 West Michigan Street, New Carlisle, IN",46552,41.7052144,-86.5186989,Fort Wayne,US,South Bend
12507,Ucsc Music Center Recital Hall,3626109,,1156 High St,95064,37.00037,-122.06324,SF Bay Area,US,Santa Cruz
12508,Arthur Zankel Music Center Ladd Hall,3305734,,815 Broadway,12866,43.0822385,-73.7851887,Springfield,US,Saratoga Springs
12509,"Recital Hall, Conrad Prebys Music Center",3428504,,9500 Gilman Dr.,92093,32.8753618,-117.2358622,San Diego,US,La Jolla
12510,"Helen Filene Ladd Recital Hall at the Zankel Music Center, Skidmore College",3241944,,815 North Broadway,12866,43.0953761,-73.7858549,Springfield,US,Saratoga Springs
12511,Cityspace at Civic Center Music Hall,2980343,,,73102,35.4711808,-97.516602,Oklahoma City,US,Oklahoma City
12512,Tucson Convention Center Music Hall,3817374,,260 S. Church Ave,85701,32.2179296,-110.9739485,Tucson,US,Tucson
12513,Ukrainian Event Center & Music Hall,3883809,,345 7th Street,94103,37.7763453,-122.4068843,SF Bay Area,US,San Francisco
12514,San Francisco Community Music Center Concert Hall,3991014,,544 Capp St.,94110,37.75793,-122.41821,SF Bay Area,US,San Francisco
12515,T-Mobile Arena,3189929,,3780 Las Vegas Blvd. South,89158,36.10312,-115.17817,Las Vegas,US,Las Vegas
12516,"Hyde Lounge, T-Mobile Arena",3263469,,3780 Las Vegas Blvd. South,89109,36.103518,-115.173592,Las Vegas,US,Las Vegas
12519,Denny Sanford Premier Center,2608688,,1201 N West Ave,57104,43.56121,-96.75081,Sioux Falls,US,Sioux Falls
12520,PPG Paints Arena,922176,20000,1001 Fifth Ave.,15219,40.43959,-79.98894,Pittsburgh,US,Pittsburgh
12521,The Room at the Silver Buckle Saloon,3609844,,8355 Indianapolis Blvd,46322,41.55818,-87.47118,Chicago,US,Highland
12522,Emporia Granada Theatre,360471,,807 Commercial,66801,38.40771,-96.18055,Emporia,US,Emporia
12523,Rex Theater,927,587.0,1602 E Carson St,15203,40.4287151,-79.9825489,Pittsburgh,US,Pittsburgh
12525,Rex Theater,442811,,113 E. Grayson St.,24333,36.6620666,-80.9240103,Galax,US,Galax
12526,The Double E: T Rex Theater,4102924,,21 Essex Way,05425,44.50696,-73.0824,Burlington,US,Essex Junction
12527,The Rex Theater,3040574,,18 N Palafox St,32502,30.41368,-87.21505,Mobile,US,Pensacola
12528,The Rex Theater,1548328,,519 Court Street,67432,39.3772933,-97.1261077,Clay Center,US,Clay Center
12529,"Grand Theatre, Grand Sierra Resort & Casino",37989,2500,2500 E. Second St,89595,39.526991,-119.780337,Reno,US,Reno
12530,Tinker Field,4762,5104,287 South Tampa Avenue,32805,28.53934,-81.40545,Orlando,US,Orlando
12531,Anselmo Valencia Tori Amphitheater,3880389,,5655 W Valencia Rd,85757,32.13129,-111.08684,Tucson,US,Tucson
12532,Ava-anselmo Valencia Amphitheater -tucson,4030294,,,85746,32.10572,-111.0222,Tucson,US,Tucson
12533,Beau Rivage Theatre,36895,,875 Beach Boulevard,39530,30.39303,-88.8923,Mobile,US,Biloxi
12534,Halloran Centre at the Orpheum Theatre Memphis,3069989,,225 South Main Street,38103,35.13988,-90.05587,Memphis,US,Memphis
12535,Northern Quest Casino,110230,4000.0,100 N. Hayford Road,99001,47.65841,-117.56262,Spokane,US,Airway Heights
12536,Northern Quest Casino - Outdoor Stage,1882293,,,99001,47.6443782,-117.584404,Spokane,US,Airway Heights
12537,Northern Quest Casino - Indoor Stage,1882288,,,99001,47.6443782,-117.584404,Spokane,US,Airway Heights
12538,Northern Quest Resort and Casino,4012589,,,99001,47.64438,-117.5844,Spokane,US,Airway Heights
12539,Pend Oreille Pavilion - Northern Quest Resort & Casino,2658128,,,99001,47.6443782,-117.584404,Spokane,US,Airway Heights
12540,North Charleston Performing Arts Center,215953,,5001 Coliseum Dr.,29418,32.8655,-80.02243,Columbia,US,North Charleston
12541,North Charleston Coliseum & Performing Arts Center,14176,35307.0,5001 Coliseum Dr.,29418,32.8674796,-80.021241,Columbia,US,North Charleston
12542,Performing Arts Center,2284659,,5001 Coliseum drive,,32.8654962,-80.0224288,Columbia,US,North Charleston
12543,The Black Academy of Arts & Letters Complex,4271914,,,75202,32.77747,-96.80429,Dallas - Fort Worth,US,Dallas
12544,The Black Academy of Arts & Letters,1468863,,650 Griffin St.,,32.7743866,-96.8002166,Dallas - Fort Worth,US,Dallas
12545,The Black Academy of Arts & Letter,1389323,,650 Griffin St.,,32.7743866,-96.8002166,Dallas - Fort Worth,US,Dallas
12546,"Ocean Resort Casino, Hq2 Nightclub and Hq2 Dayclub/beachclub",3930704,,500 Boardwalk,03401,39.36283,-74.4143,Philadelphia,US,Atlantic City
12547,Charleston Municipal Auditorium,3200,,224 Virginia Street East,25301,38.35337,-81.64096,Charleston,US,Charleston
12548,Charleston Municipal Auditorium,57812,,,,,,Columbia,US,Charleston
12549,Ordway Concert Hall,2902243,,345 Washington Street,55102,44.94463,-93.0978,Twin Cities,US,St. Paul
12550,Apollo Theater,2847,,253 West 125th Street,10027,40.80977,-73.94994,New York,US,New York
12551,Apollo Theater,2207,,2540 North Lincoln Avenue,60614,41.928188,-87.652681,Chicago,US,Chicago
12555,The Apollo Theater,4338276,,,,,,Rockford,US,Belvidere
12556,Levels Bar & Grill,3808954,,519 Linden Street,18503,41.40873,-75.66167,Newark,US,Scranton
12557,Save Mart Center,687,,2650 E. Shaw Ave.,93710,36.8086546,-119.7394542,Fresno,US,Fresno
12558,Kodak Center for Performing Arts,3534084,,200 West Ridge Rd,14615,43.19707,-77.63243,Rochester,US,Rochester
12559,Kodak Center Theater,4021349,,200 West Ridge Rd,14615,43.19687,-77.63038,Rochester,US,Rochester
12560,Watertown Fairgrounds Arena,60936,,William T. Field Drive,13601,43.9867,-75.92755,Rochester,US,Watertown
12561,Watertown Fairgrounds Ice Arena,2852313,,"Alex T Duffy Fairgrounds, 600 William T Field Drive",13601,43.9851935,-75.930087,Rochester,US,Watertown
12562,DC9 Nightclub,20843,200,"1940 9th Street, NW",20001,38.9166743,-77.0239493,Washington,US,Washington
12563,9:30 Club,922,1200,815 V St NW,20001,38.9178658,-77.0237219,Washington,US,Washington
12564,Shelby Farms Park,114086,,500 North Pine Lake Drive,38134,35.13877,-89.83253,Memphis,US,Memphis
12565,Yakama Nation Legends Casino,16135,,580 Fort Road,,46.3750846,-120.342317,Tacoma,US,Yakima
12566,Yakama Nation Legends Casino,128877,,,,,,Sheridan,US,Sheridan
12567,Fargodome,1358,,1800 N University Drive,58102,46.902928,-96.801762,Fargo,US,Fargo
12568,Mercedes-benz Stadium,3603294,,1 New Stadium Drive,30313,33.75769,-84.40083,Atlanta,US,Atlanta
12569,Across From the Mercedes Benz Stadium,3978829,,10 Northside Drive Northwest,30314,33.75496,-84.40328,Atlanta,US,Atlanta
12570,Mercedes Benz Stadium,4323549,,"1 AMB Drive, NW",30313,33.7554,-84.40089,Atlanta,US,Atlanta
12571,Orpheum Theatre,1026,2700.0,1 Hamilton Place,02108,42.35625,-71.06108,Boston / Cambridge,US,Boston
12572,Orpheum Theatre,7582,,910 Hennepin Avenue,55403,44.9764,-93.27751,Twin Cities,US,Minneapolis
12573,Orpheum Theatre,1262,2650.0,842 S Broadway,90014,34.0426711,-118.2555326,Los Angeles,US,Los Angeles
12574,Orpheum Theatre,801996,,203 South Main Street,38103,35.1400789,-90.0550739,Memphis,US,Memphis
12575,Orpheum Theatre,1,,203 W. Adams St.,85003,33.449016,-112.0767382,Phoenix,US,Phoenix
12576,Orpheum Theatre,4498,,200 North Broadway,67202,37.6880439,-97.3353575,Wichita,US,Wichita
12577,Orpheum Theatre,13692,,528 Pierce St,51101,42.4955836,-96.4049501,Sioux Falls,US,Sioux City
12578,Orpheum Theatre,6281,,409 S. 16th St.,68102,41.25609,-95.93688,Omaha,US,Omaha
12579,Orpheum Theatre - Tampa,2531,720.0,1915 E. Seventh Ave.,33605,27.96002,-82.4374,Tampa,US,Tampa
12580,Orpheum Theatre,14520,,1192 Market Street,94102,37.7790775,-122.4146372,SF Bay Area,US,San Francisco
12581,Orpheum Theatre,215783,,57 South Kellogg Street,61401,40.94685,-90.36633,Galesburg,US,Galesburg
12582,Orpheum Theatre,1082406,,1 School St.,02035,42.0653,-71.25162,Foxborough,US,Foxborough
12584,Halloran Centre at the Orpheum Theatre Memphis,3069989,,225 South Main Street,38103,35.13988,-90.05587,Memphis,US,Memphis
12586,The Roberts Orpheum Theatre,782636,,416 N 9th St.,63101,38.6300711,-90.1929329,St Louis,US,St Louis
12588,Orpheum Theatre,872701,,,,,,Kodiak,US,Kodiak
12589,Orpheum Theatre,183823,,,,,,Austin,US,Austin
12590,Orpheum Theatre,1754658,,409 1/2 East Main St,81211,38.8428035,-106.128752,Buena Vista,US,Buena Vista
12592,The Orpheum Theatre,3972399,,1 School Street,02035,42.0653,-71.25162,Providence,US,Foxboro
12594,Varsity Theatre,1322,800.0,3353 Highland Road,70802,30.4173942,-91.1762795,Baton Rouge,US,Baton Rouge
12595,Varsity Theatre,73784,,,,,,Sacramento,US,Davis
12596,Varsity Theatre,77456,,,,,,Birmingham,US,Tuscaloosa
12597,"Varsity Theatre, Marquette University",97219,,,,,,Milwaukee,US,Milwaukee
12598,New Varsity Theatre,115880,,,,,,SF Bay Area,US,Palo Alto
12599,Varsity Theatre,3418179,,3165 Bailey Avenue,14215,42.9409232,-78.8136257,Buffalo,US,Buffalo
12600,Varsity Theatre,2363714,,123 E. Franklin St.,27514,35.9135372,-79.054803,Durham,US,Chapel Hill
12601,The Varsity Theatre,1547568,,4329 University Way Northeast,98105,47.6606987,-122.3134845,Seattle,US,Seattle
12602,Varsity Theatre,4051114,,,,,,St Louis,US,Carbondale
