,venue_name,id,capacity,street,zip,latitude,longitude,metro_area
12014,Dunston Village Hall,3688604,,,,53.230688,-0.540579,Doncaster
12015,Park Street Hall,948266,,,,,,Doncaster
12016,Harmston Memorial Hall,3717444,,School Lane,LN59SN,53.0741495,-0.6922165,Doncaster
12017,South Kyme Coronation Hall,2806453,,,,53.230688,-0.540579,Doncaster
12018,North Hykeham Memorial Hall,58069,,,,,,Doncaster
12019,USN Centennial Hall,371921,,,,,,Frederiction
12020,Bemis Hall,2100154,,15 Bedford Road,01773,42.428909999999995,-71.30239,Boston / Cambridge
12021,North Scarle Village Hall,1812058,,,,,,Doncaster
12022,Gibby's Pool Hall,1565368,,,,,,Lincoln
12023,Lawress Hall Inland Revenue Centre,2371199,,,,,,Doncaster
12024,Hall County Fair Concerts,2687533,,3932 Meadow Way Trail,68803,40.9325875,-98.3948079,Lincoln
12025,Hall County Fair - Fonner Park,4225729,,501 East Fonner Park Road,68801,40.90907,-98.33277,Lincoln
12026,Portland State University Lincoln Performance Hall,4079029,,1620 SW Park Ave,97201,45.513059999999996,-122.68353,Portland
12027,Havelock Social Hall,2921678,,4538 N 62nd St,68507,40.8588273,-96.6355037,Lincoln
12028,Wilma Theatre-mt,4012129,,,59802,46.95398,-113.91201000000001,Spokane
12029,Springfield Symphony Hall,7690,,34 Court Street,01103,42.10086,-72.59018,Springfield
12030,Citystage and Symphony Hall,6825,,,,,,Springfield
12031,Prism Theater At Scope Arena,328286,,215 East Brambleton Avenue,23510,36.85384000000001,-76.28549,Norfolk
12032,Scope Art Arena,1123931,,3001 N Miami Ave,33154,25.80491,-80.19507,Miami
12033,Asbury Park Brewery,3556869,,810 Sewall Ave,07712,40.21952,-74.01295999999998,New York
12034,"Adler Theatre, RiverCenter",1066,,136 E. Third St.,52801,41.5228696,-90.57284190000001,Rockford
12035,Stella Adler Theatre,2271719,,"6773 Hollywood Blvd., 2nd Fl.",90028,34.1016369,-118.3383044,Los Angeles
12036,Dingbatz,33708,,620 Van Houten Ave,07013,40.857846,-74.1477253,Newark
12037,Darling's Waterfront Pavilion,2173749,,1 Railroad St,04401,44.7951155,-68.7738604,Portland
12038,"Crown Room, Crystal Bay Club Casino",65573,,14 State Hwy 28,89402,39.22767,-120.00459,Reno
12039,Fisher Theatre,45405,2089.0,3011 W Grand Blvd # F1,48202-30,42.369440000000004,-83.07706,Detroit
12040,Fisher Theatre,431691,,10 Broad Street,NR35 1EE,52.4570678,1.4364553,Bungay
12041,Mary D. Fisher Theatre,1829328,,2030 W. State Route 89A - West Sedona,86336,34.8693119,-111.7609227,Sedona
12042,Columbus Dance Theatre: Fisher Theatre,2050979,,PO Box 82630,43202,40.02155,-83.00928,Columbus
12043,Coco Cabana Nightclub,1858493,,57 Carlisle St.,L2R 3M7,43.1592394,-79.2433599,Saint Catharines
12044,Coco Cabana,4052069,,Jalan Bandaraya,98000,4.38731,113.9741,Miri
12045,Coco Cabana Bar & Grill,2472824,,2031A University Blvd. E,20783,38.9818006,-76.9781721,Washington
12046,Coco Cabana Restaurant,3765284,,4073 Lavista Road,30084,33.8445298,-84.25217359999998,Tucker
12047,Coco Cabana Club,1619648,,,,,,St Louis
12048,Berglund Performing Arts Theater,4174764,,,,,,Winston-Salem
12049,Nectar Lounge,11589,450.0,412 N. 36th St.,98103,47.6521845,-122.35388359999999,Seattle
12050,"Nectar Lounge, Seminole Casino Coconut Creek",766521,,5550 NW 40th St.,33073,26.278339799999998,-80.1996556,Fort Lauderdale
12051,Coca-cola Sun Deck at Sun Devil Stadium,4030264,,,85287,33.41832,-111.93118999999999,Phoenix
12052,"Clowes Memorial Hall, Butler University",2627,2172.0,4602 Sunset Ave.,46208,39.840183700000004,-86.1692241,Indianapolis
12053,Thunder Road,2844793,,379 Somerville Avenue,02143,42.38162,-71.10006,Boston / Cambridge
12054,Thunder Road,53529,,"Str. Torrazza Coste, 1",27050,44.9673676,9.060457000000001,Codevilla
12055,"Thunder Road, Route 66 Casino",1219186,,14500 Central Ave. SW,87121,35.0638397,-106.7813535,Albuquerque
12056,Thunder Road Music Club & Rock N' Roll Bistro,3101324,,279 Somerville Ave,02143,42.3799891,-71.09654350000002,Boston / Cambridge
12057,Thunder Road Bar and Grill,2389074,,"234 East Albany Street, Oswego, NY",,43.458115899999996,-76.48388100000003,Rochester
12058,Thunder Road,403311,,,,,,Voghera
12059,Thunder Road,36835,,,27050,44.7919473,9.265356500000001,Pavia
12060,Thunder Road Raceway,1857223,,,,,,Shreveport
12061,Thunder Road Bar & Grille,2519744,,15124 National Pike,21740,39.657794,-77.844288,Washington
12062,Thunder Road,4342240,,"National Highway South, Banilad,, Dumaguete City, 6200 Negros Oriental, Philippines",,9.28576,123.29411,Dumaguete
12063,Thunder Road Brewery,3971404,,130 Barkly St,3056,-37.77734,144.9702,Melbourne
12064,Nile Theatre,4012479,,,85210,33.39026,-111.84493,Mesa
12065,Nissan Stadium,3028849,,One Titans Way,37219,36.16616,-86.7717,Nashville
12066,Nissan Stadium (日産スタジアム),1593553,,神奈川県横浜市港北区小机町3300,222-0036,35.5109943,139.60557759999998,Yokohama
12067,Eagles Club - the Nest,789051,,2507 E. 25th St.,55403,44.9572619,-93.23581309999999,Twin Cities
12068,Eagles Nest,3787254,,1723 Parkview Drive,23320,36.79159,-76.23770999999998,Chesapeake
12069,Eagle's Nest,118080,,3261 Nicolet Dr,54311,43.1260102,-87.9141695,Milwaukee
12070,Eagle's Nest,2746738,,600 Nevan Rd,23451,36.849262,-76.019462,Norfolk
12071,Eagles' Nest Rockin' Country Bar,3022369,,600 Nevan Road,23451,36.849262,-76.019462,Norfolk
12072,Eagle's Nest,71579,,270 Pleasant St.,01060,42.3168453,-72.6259679,Springfield
12073,Eagle's Nest,425646,,,,,,Banner Elk
12074,Eagle's Nest,1728803,,208 Morgantown St.,15401,39.895738,-79.731219,Uniontown
12075,Eagle's Nest,3491054,,2000 E Child's Ave,95340,37.287855900000004,-120.45362549999999,Modesto
12076,Eagle's Nest,1130661,,,,,,Austin
12077,Eagle's Nest,3233249,,,,43.8013556,-91.2395807,Madison
12078,Eagle's Nest,3000599,,1195 NW Fairgrounds Rd,98310,47.6320501,-122.66311200000001,Seattle
12079,"Eagles Nest, Banner Elk, Nc",3325749,,,,36.1631817,-81.87150190000001,Banner Elk
12080,Eddie's Attic,46595,185.0,515-B North Mcdonough St.,30030,33.773965999999994,-84.296449,Atlanta
12081,Eddie's Attic,124716,,,,,,Miami
12082,Eddie's Attic,1535268,,,,,,Dayton
12083,First Unitarian Church,10848,,2125 Chestnut St.,19103,39.952389200000006,-75.1762015,Philadelphia
12084,"Sanctuary, First Unitarian Church",665831,,2125 Chestnut Street,19103,39.95239,-75.1762,Philadelphia
12085,First Unitarian Universalist Church of Philadelphia,4140804,,2125 Chestnut Street,19103,39.95252,-75.17645,Philadelphia
12086,S.P.A.C.E.,34741,250.0,1245 Chicago Avenue,60202,42.040884999999996,-87.680072,Chicago
12087,KOKO,13725,1410.0,1A Camden High Street,NW1 7JE,51.534617,-0.13833800000000002,London
12088,Wild At Heart,34202,,Wienerstrasse 20,10999 Be,52.49755,13.43097,Berlin
12089,L'OLYMPIA,35050,1996.0,"28, BD DES CAPUCINES",75009,48.87022,2.32833,Paris
12090,The Avalon Ballroom Theatre At Niagara Fallsview Casino Resort,657981,1500.0,6380 Fallsview Blvd.,L2G 7X5,43.08233,-79.0811,Saint Catharines
12091,XOYO,1005531,500.0,32-37 Cowper Street,EC2A 4AP,51.52551679999999,-0.0858669,London
12092,VERA,45602,450.0,Oosterstraat 44,9711 NV,53.2170435,6.5700435,Groningen
12093,MTELUS,20838,2300.0,59 Sainte-Catherine St. E.,H2X 1K5,45.510529999999996,-73.56336999999998,Montreal
12094,I.BOAT,1449853,,Bassin à flot n° 1,33000,44.863279999999996,-0.5554899999999999,Bordeaux
12095,TRIX,61048,432.0,Noordersingel 28-30,2140,51.219590000000004,4.448519999999999,Antwerp
12096,MTC,69414,300.0,Zülpicher Straße 10,50674,50.9301041,6.9385506999999995,Cologne
12097,AT&T Center,671,,One AT&T Center,78219,29.427020000000002,-98.43732,San Antonio
12098,ROCKHAL,548781,6500.0,"5, AVENUE DU ROCK'N'ROLL / QUARTIER BE",4361,49.50096,5.9463099999999995,Esch Sur Alzette
12099,MOTR,1110616,,1345 Main St.,45202,39.1110821,-84.5123579,Cincinnati
12100,BIRD,1424043,375.0,Raampoortstraat 26,3032AH,51.9266376,4.4788255999999995,Rotterdam
12101,The Fuel Room At Austin's Saloon And Eatery,6573,,481 Peterson Road,60048,42.305547,-87.970826,Chicago
12102,B.L.U.E.S.,34712,,2519 N. Halsted St.,60614,41.927884999999996,-87.64849,Chicago
12103,The District Stage At Tempe Marketplace,9518,,The District Stage At,85281,33.436665500000004,-111.94032539999999,Phoenix
12104,FLUXX,1018596,1000.0,500 4th Ave,92101,32.710648,-117.161146,San Diego
12105,PPC,101199,,Neubaugasse 6,8020,47.0761149,15.431553099999999,Graz
12106,Time Warner Cable Amphitheater At Tower City,679,,351 Canal Rd.,44113,41.4960564,-81.6945006,Cleveland
12107,BETA,811381,150.0,Øresundsvej 6,2300,55.657955,12.609318,Copenhagen
12108,Upstairs At Ronnie Scott's,60348,140.0,47 Frith Street,W1D 4HT,51.513498799999994,-0.131519,London
12109,Jazz Cafe At Music Hall,507421,,350 Madison Street,48226,42.33679,-83.04564,Detroit
12110,CODA,2459729,500.0,794 Bathurst Street,M5R 3G1,43.66541760000001,-79.4114579,Toronto
12111,BAR,79083,,254 Crown Street,06511,41.306174,-72.9300026,Bridgeport
12112,SXSW,37999,,Austin TX,78705,30.29617,-97.73895,Austin
12113,OCCII,71302,,Amstelveenseweg 134,1075 XL,52.3702157,4.8951679000000015,Amsterdam
12114,SWX,3111264,,15 Nelson Street,BS1 2JY,51.4567969,-2.5922435,Bristol
12115,CODA,3155464,,2247 Professor Ave.,44113,41.481615399999995,-81.6863595,Cleveland
12116,Irving Plaza,181873,1200.0,17 Irving Place,10003,40.73492,-73.98845,New York
12117,RASA,82483,350.0,Pauwstraat 13a,3512 TG,52.09453060000001,5.1177876,Utrecht
12118,WORM,166258,600.0,Boomgaardsstraat 71,3012 XA,51.9156987,4.4763384,Rotterdam
12119,FRÜIT,1148671,,62-63 Humber St,HU1 1TU,53.73932480000001,-0.3345548,Hull
12120,Proud Camden,17152,700.0,Chalk Farm Road,NW1 8AH,51.5429551,-0.14919620000000006,London
12121,REBEL,3417329,,11 Polson St.,M5A 1A4,43.6409,-79.35459,Toronto
12122,REFLEKTOR,3128369,,Place Xavier Neujean 24,4000,50.64271,5.568,Liège
12123,NOTO,3460734,,1209 Vine St,19107,39.9579,-75.15893,Philadelphia
12124,Pearl At Commerce,324816,,2038 Commerce St.,75201,32.7810721,-96.792312,Dallas - Fort Worth
12125,L.V.C.,57159,,Breestraat 66,2311 CS,52.1592908,4.489170099999999,Leiden
12126,ACU,69178,,"Voorstraat, 71",3512,52.0950592,5.1220369,Utrecht
12127,ARC,8290,,Dovecot Street,TS18 1LL,54.564117700000004,-1.3178451,Middlesbrough
12128,HÄKKEN,3065139,,"Klubhaus St.Pauli, Spielbudenplatz 21-22",20359,53.549209999999995,9.964260000000001,Hamburg
12129,WOMB,46018,,"2-16 MARUYAMA-CHO, SHIBUYAKU / 150-0044 東京都 渋谷区円山町2-16",150-0044,35.6566135,139.6943282,Tokyo
12130,KSET,52215,350.0,Unska 3,10000,45.80216,15.97016,Zagreb
12131,SPIN,30269,,2028 Hancock Street,92110,32.744430699999995,-117.18827990000001,San Diego
12132,PMK,79073,,Viaduktbogen 16 (Büro) Viaduktbogen 19 - 20 (Veranstaltungen) A,6020,,,Innsbruck
12133,"Winspear Opera House, AT&T Performing Arts Center",800466,,2403 Flora St.,75206,32.791313,-96.7986094,Dallas - Fort Worth
12134,AAA,1143316,,"Below Archangel, 11-13 Kensington High St",W8 5NP,51.5022572,-0.1880291,London
12135,FLOYD,2462434,,34 NE 11th Street,,25.78448,-80.19314,Miami
12136,Val Air Ballroom,13507,,301 Ashworth Rd.,50265,41.585403,-93.706582,Des Moines
12137,Val-Air Ballroom,282581,,,,,,Des Moines
12138,Ottawa Tavern,881131,225.0,1817 Adams St.,43615,41.65872,-83.5468,Toledo
12139,Dominion Tavern,267266,,33 York Street,K1N 5S7,45.42796,-75.69383,Ottawa
12140,Elmdale House Tavern,682211,,1084 Wellington Street W,K1Y2Y5,45.4031145,-75.7251893,Ottawa
12141,Elmdale Tavern,561011,,1084 Wellington Street West,K1Y 2Y5,45.4031145,-75.7251893,Ottawa
12142,Ottawa Tavern,975566,,151 Ottawa Ave. Nw,49503,42.966502899999995,-85.6702872,Grand Rapids
12143,La Maison Tavern,1496028,,900 Montreal Rd,K6H 1C8,45.0189253,-74.7041756,Ottawa
12144,The Wilno Tavern,3138244,,"17589 Highway 60, Wilno",K0J 2N0,45.5009158,-77.60203059999998,Ottawa
12145,Carleton Tavern,2336769,,Armstrong St,,45.403781,-75.725802,Ottawa
12146,Lee Tavern,3974004,,72 Daniel St,K7A 1J7,44.9052482,-76.0178815,Ottawa
12147,Elmvale Tavern,1786463,,,,,,Ottawa
12148,Tavern on the Falls,4335731,,1 John St,K1M 2C9,45.44254,-75.6937,Ottawa
12149,The Bitown Tavern,740946,,,,,,Ottawa
12150,Tavern On The Hill,3881839,,1223 Alexandria Bridge,,45.4284112,-75.698972,Ottawa
12151,Perth Restaurant & Tavern,2490074,,23 Gore Street East,K7H 2L7,44.9007669,-76.2504676,Ottawa
12152,Koka Booth Amphitheatre,898,7000.0,8003 Regency Pkwy.,27518,35.7289109,-78.795393,Raleigh
12153,Koka Booth Amphitheatre90555,4013719,,8003 Regency Parkway,27518,35.72891,-78.79539,Raleigh
12154,Bill Monroe Memorial Music Park & Campground,713231,,5163 State Road 135 N,46160,39.2704,-86.24855,Beanblossom
12155,Holland Civic Center Place,4065824,,,49423,42.78752,-86.10893,Grand Rapids
12156,Mobile Civic Center Theater,2734,,401 Civic Center Drive,36602,30.687009999999997,-88.04491999999998,Mobile
12157,Santa Barbara Bowl,29228,4569.0,1122 N Milpas St,93103,34.43266,-119.69381000000001,Los Angeles
12158,Civic Bowl Amphitheatre,107432,,,,,,Los Angeles
12159,Country Bowl,174568,,,,,,Los Angeles
12160,The Village Door at Seascape,4197944,,,32550,30.37902,-86.34275,Mobile
12161,Keller's American Grill,4341717,,,52722,41.57031,-90.45966999999999,Bettendorf
12162,Kellerâs American Grill,4341343,,,52722,41.57031,-90.45966999999999,Bettendorf
12163,Ordway Concert Hall,2902243,,345 Washington Street,55102,44.94463,-93.0978,Twin Cities
12164,House of Blues Orlando,244623,2100.0,1490 E. Buena Vista Dr.,32830,28.369220000000002,-81.52452,Orlando
12165,Paper Tiger,2917418,,2410 North St. Mary's Street,78212,29.448520000000002,-98.48749000000001,San Antonio
12166,Paper Tiger Small Room,3690744,,2410 N Mary's Street,78212,29.44864,-98.4875,San Antonio
12167,Paper Tiger Bar,3605404,,4574 Beverly Blvd,90004,34.07611,-118.30883,Los Angeles
12168,Paper Tiger Main Stage,3809849,,2410 N Mary's Street,78212,29.44865,-98.48756999999999,San Antonio
12169,Paper Tiger Courtyard,3856354,,2410 N Mary's Street,78212,29.44865,-98.48756999999999,San Antonio
12170,Small Stage at Paper Tiger,4282744,,,78212,29.45957000000001,-98.49521999999999,San Antonio
12171,Rumba Café,14551,200.0,2507 Summit St.,43202,40.0147527,-83.0002705,Columbus
12172,LA MAROQUINERIE,31720,500.0,"23, RUE BOYER",75020,48.86851,2.39202,Paris
12173,LE BOTANIQUE,32662,2000.0,"Rue Royale, 236",1210,50.85489000000001,4.36551,Brussels
12174,CONSTELLATION ROOM,1484608,,3503 South Harbor Boulevard,92704,33.69984,-117.91945,Los Angeles
12175,PETIT BAIN,1370651,450.0,7 port de la Gare,75013,48.83549,2.3767,Paris
12176,POINT EPHEMERE,32683,300.0,200 QUAI DE VALMY,75010,48.88153,2.36863,Paris
12177,LE TRANSBORDEUR,47559,1700.0,3 boulevard Stalingrad,69100,45.78391,4.8604,Lyon
12178,LE BIKINI,584816,,PARC TECHNOLOGIQUE CANAL,31520,43.548,1.48568,Toulouse
12179,LA LAITERIE,30939,300.0,"13, rue du Hohwald",67000,48.57584,7.728839999999999,Strasbourg
12180,LE BATACLAN,29994,1500.0,"50, boulevard Voltaire",75011,48.86306,2.37082,Paris
12181,EXPRESS LIVE!,777,2200.0,405 Neil Avenue,43215,39.96969,-83.00978,Columbus
12182,LE TRIANON,127630,1500.0,"80, BLD ROCHECHOUART",75018,48.88309,2.3429,Paris
12183,STAGE AE,1152511,5500.0,400 North Shore Drive,15212,40.4459,-80.01151,Pittsburgh
12184,DE ROMA,131117,1850.0,Turnhoutsebaan 286,2140,51.21375,4.44011,Antwerp
12185,LES DOCKS,35054,1010.0,34 rue Sévelin,1004,46.52241,6.61925,Lausanne
12186,THE GARAGE,68388,,75 Civic Center Parkway,55337,44.7657691,-93.2743603,Twin Cities
12187,LA CARTONNERIE,50069,,84 Rue du Docteur Lemoine,51100,49.26843,4.0358800000000015,Reims
12188,ESPACE JULIEN,43083,,"39, Cours Julien",13006,43.29448,5.3833400000000005,Marseille
12189,X-TRA,49813,,Limmatstrasse 118,8031,47.38417000000001,8.533,Zürich
12190,ZENITH ARENA,514631,4500.0,1 BLD DES CITÉS UNIES,59000,50.632659999999994,3.07808,Lille
12191,LA VAPEUR,35051,7800.0,"42, avenue de Stalingrad",21000,47.34575,5.06004,Dijon
12192,LE TRITON,367776,,"11 bis, rue du Coq Français",93260,48.87857,2.41488,Paris
12193,L'EPICERIE MODERNE,129816,,PLACE RENE LESCOT,69320,45.67395,4.85874,Lyon
12194,LES ETOILES,89882,,61 rue du Château d'eau,75010,48.87232,2.35522,Paris
12195,BAISER SALE,3790729,,"58, RUE DES LOMBARDS",75001,48.86002,2.34793,Paris
12196,LE LIBERTE,190233,,ESPLANADE DU GAL DE GAULLE,35000,48.10652,-1.6765299999999999,Rennes
12197,GRAND REX,43941,,"1, bd Poissonnière",75002,48.87056,2.34749,Paris
12198,LE MOLOCO,1916033,,"21, rue de Seloncourt",25400,47.47873,6.8429899999999995,Montbeliard
12199,SHIBUYA ATOM,2833938,,4F/5F Dr.Jeekahn's Maruyamacho,150-0044,35.65831400000001,139.695235,Tokyo
12200,ZENITH D'AUVERGNE,87534,,PLAINE DE SARLIEVE,63800,45.740320000000004,3.15366,Clermont-Ferrand
12201,LES ABATTOIRS,1174361,,route de l'Isle d'Abeau,38300,45.603770000000004,5.25922,Lyon
12202,LO BOLEGASON,59124,,passage Claude Nougaro,81100,43.6013,2.24709,Castres
12203,YMCA HQ,890041,,60A Frame Ct.,9007,-31.939146,115.8422547,Perth
12204,LE METAPHONE,2461524,,9-9BIS CHEMIN DU TORDOIR,62590,50.46092,2.98772,Lens
12205,VICTORIA HALL,33300,,"14, Rue Général-Dufour",1204,46.2014,6.1410599999999995,Geneva
12206,MILLIAN SINGAPORE,3238189,800.0,"#01-05 ST James PowerStation, 3 Sentosa Gateway",098544,1.2647406,103.8247713,Singapore
12207,MAGIC MIRRORS,1019551,,5 Quai Frissard,76600,49.48961,0.12455,Le Havre
12208,MOOD NIGHTCLUB,3772474,,2-10-21 B1F Nishi-Shinsaibashi Chuo-Ku Osaka City,542-0086,,,Osaka
12209,O-WEST,88216,,〒150-0044 渋谷区円山町2-3 2F,150-0044,35.65849710000001,139.6952949,Tokyo
12210,BAR DKDC,2328159,,964 South Cooper,38104,35.1194215,-89.99080179999999,Memphis
12211,XP 小萍,1897713,,"2 Di'anmen Xi Dajie (southwest of the Di'anmen intersection, behind the Fragrant Autumn Chestnut store) , Xicheng district,",,39.912289,116.36586799999999,Beijing
12212,LE SONOGRAF,2439214,,ZA LA CIGALIÈRE D 901,84250,43.92254000000001,5.01762,Avignon
12213,STAR BAR,48443,,268 Main Street,84060,40.6420727,-111.49483490000001,Salt Lake City
12214,LE SALON,368401,300.0,Rue Ville Basse 19,7830,50.650040000000004,3.92576,Silly
12215,FORM SPACE,3420494,1000.0,Stadionului 2,,46.76766,23.57339,Cluj-Napoca
12216,PIT INN,185968,150.0,2-12-4 Accord Bldg. B1,160-0022,35.6911,139.70676,Tokyo
12217,ORCA NAGOYA,2897913,,"3-17-15 Sakae-nanairo 11F/12F, Nishiki Naka-ku",470-0008,,,Nagoya
12218,PLUS PARK,2898263,,Sanritsu Bld.2F 3-8-22 Sakae Naka-ward,460-0008,,,Nagoya
12219,CLUB METRO,52134,,京都府京都市左京区下堤町82,606-8396,35.0170859,135.77265390000002,Kyoto
12220,IBEX TOKYO,2833918,,4F ARIES 3-15-24 Roppongi Minato-ku,,35.6641222,139.729426,Tokyo
12221,The Haunt,1242006,375.0,10 Pool Valley,BN1 1NJ,50.81964,-0.13831,Brighton
12222,The Haunt,61284,,702 Willow Ave,14850,42.4514,-76.50502,Rochester
12223,The Haunt,15105,,320 Yonkers Ave.,10701,40.9331522,-73.8724757,Yonkers
12224,The Haunt,2930018,,38 Caxton St,4000,-27.464517999999998,153.01199599999995,Brisbane
12225,The Haunt - Iu,3672924,,702 Willow Ave,14850,42.45145,-76.50515,Rochester
12226,The Haunt,435156,,,,,,Seattle
12227,The Haunt,3655594,,5000 Alaska Ave.,63111,38.5710491,-90.24735109999999,St Louis
