,created_at,datetime_local,general_admission,id,popularity,score,short_title,url,listing_count,average_price,median_price,lowest_price,venue_name,venue_popularity,venue_address,venue_city,venue_state,venue_zip,venue_id
8297,2019-08-06T16:03:04,2019-12-28T20:00:00,False,4952545,0.0,0.0,Arrival From Sweden: The Music of ABBA,https://seatgeek.com/arrival-from-sweden-the-music-of-abba-tickets/biloxi-mississippi-hard-rock-hotel-casino-biloxi-2019-12-28-8-pm/concert/4952545,,,,,Hard Rock Hotel & Casino - Biloxi,0,777 Beach Blvd.,Biloxi,MS,39530,314
8298,2019-04-20T16:16:50,2019-08-08T18:00:00,True,4826893,0.0,0.0,Hot Country Nights,https://seatgeek.com/hot-country-nights-tickets/kansas-city-missouri-kansas-city-live-block-2019-08-08-6-pm/concert/4826893,,,,,Kansas City Live! Block,0,13th & Grand Boulevard,Kansas City,MO,64106,379802
8299,2019-07-19T16:05:11,2019-08-08T19:00:00,True,4931371,0.0,0.0,Song of Hope Launch Night of Worship,https://seatgeek.com/song-of-hope-launch-night-of-worship-tickets/raytown-missouri-connection-point-church-2019-08-08-7-pm/concert/4931371,,,,,Connection Point Church,0,10500 E State Rte 350,Raytown,MO,64138,434266
8300,2019-03-30T16:04:01,2019-08-08T19:00:00,False,4802808,0.0,0.0,Collin Raye,https://seatgeek.com/collin-raye-tickets/sikeston-missouri-sikeston-jaycee-bootheel-rodeo-2019-08-08-7-pm/concert/4802808,,,,,Sikeston Jaycee Bootheel Rodeo,0,1220 N. Ingram Road,Sikeston,MO,63801,48436
8301,2019-07-28T16:07:10,2019-08-08T19:00:00,False,4942059,0.0,0.0,Gucci Mane with YoungBoy Never Broke Again,https://seatgeek.com/gucci-mane-with-youngboy-never-broke-again-tickets/independence-missouri-silverstein-eye-centers-arena-2019-08-08-7-pm/concert/4942059,,,,,Silverstein Eye Centers Arena,0,19100 East Valley View Parkway,Independence,MO,64055,1445
8302,2019-01-10T16:08:42,2019-08-08T19:00:00,False,4689047,0.765,0.72,Florida Georgia Line with Dan + Shay,https://seatgeek.com/florida-georgia-line-with-dan-shay-tickets/maryland-heights-missouri-hollywood-casino-amphitheatre-st-louis-2019-08-08-7-pm/concert/4689047,185.0,165.0,149.0,89.0,Hollywood Casino Amphitheatre St Louis,0,14141 Riverport Drive,Maryland Heights,MO,63043,56
8303,2019-07-19T16:05:26,2019-08-08T20:00:00,False,4931417,0.0,0.0,Radkey,https://seatgeek.com/radkey-tickets/columbia-missouri-rose-music-hall-1-2019-08-08-8-pm/concert/4931417,,,,,Rose Music Hall,0,1013 Park Avenue,Columbia,MO,65201,407214
8304,2019-06-15T16:03:20,2019-08-08T20:00:00,True,4895597,0.0,0.0,Rory Block (21+),https://seatgeek.com/rory-block-21-tickets/kansas-city-missouri-knuckleheads-4-2019-08-08-8-pm/concert/4895597,,,,,Knuckleheads,0,2715 Rochester Avenue,Kansas City,MO,64120,4538
8305,2019-05-29T16:13:24,2019-08-08T20:00:00,True,4875188,0.0,0.0,Bonnie Montgomery,https://seatgeek.com/bonnie-montgomery-tickets/kansas-city-missouri-knuckleheads-4-2019-08-08-8-pm/concert/4875188,,,,,Knuckleheads,0,2715 Rochester Avenue,Kansas City,MO,64120,4538
8306,2019-06-25T16:02:54,2019-08-09T19:00:00,True,4906382,0.0,0.0,Aurelio Voltaire Live,https://seatgeek.com/aurelio-voltaire-live-tickets/kansas-city-missouri-recordbar-2019-08-09-7-pm/concert/4906382,,,,,recordBar,0,1520 Grand Boulevard,Kansas City,MO,64108,27277
8307,2019-05-17T16:06:47,2019-08-09T19:30:00,False,4868504,0.628,0.422,Yonder Mountain String Band with The Samples and The Magic Beans,https://seatgeek.com/yonder-mountain-string-band-with-the-samples-and-the-magic-beans-tickets/kansas-city-missouri-crossroads-kc-2019-08-09-7-30-pm/concert/4868504,7.0,88.0,78.0,62.0,Crossroads KC,0,417 E 18th St,Kansas City,MO,64108,654
8308,2019-03-01T18:07:01,2019-08-09T19:30:00,False,4764152,0.629,0.538,MC Hammer with 2 Live Crew and Tone Loc and Hammer's House Party and Biz Markie,https://seatgeek.com/mc-hammer-with-2-live-crew-and-tone-loc-and-hammers-house-party-and-biz-markie-tickets/maryland-heights-missouri-hollywood-casino-amphitheatre-st-louis-2019-08-09-7-30-pm/concert/4764152,37.0,82.0,52.0,40.0,Hollywood Casino Amphitheatre St Louis,0,14141 Riverport Drive,Maryland Heights,MO,63043,56
8309,2019-06-04T16:04:02,2019-08-09T20:00:00,False,4884695,0.561,0.433,WAR (21+),https://seatgeek.com/war-21-tickets/saint-louis-missouri-river-city-casino-2019-08-09-8-pm/concert/4884695,3.0,100.0,102.0,97.0,River City Casino,0,777 River City Casino Boulevard,Saint Louis,MO,63125,18796
8310,2019-03-28T16:06:05,2019-08-09T20:00:00,False,4799829,0.631,0.537,Kirk Franklin,https://seatgeek.com/kirk-franklin-tickets/kansas-city-missouri-arvest-bank-theatre-at-the-midland-2019-08-09-8-pm/concert/4799829,3.0,111.0,110.0,109.0,Arvest Bank Theatre at The Midland,0,1228 Main St.,Kansas City,MO,64105,713
8311,2019-03-08T16:04:05,2019-08-09T20:00:00,True,4773148,0.558,0.443,Faster Pussycat with Bang Tango,https://seatgeek.com/faster-pussycat-with-bang-tango-tickets/st-louis-missouri-the-pageant-2019-08-09-8-pm/concert/4773148,3.0,109.0,92.0,92.0,The Pageant,0,6161 Delmar Blvd,St. Louis,MO,63112,440
8312,2019-07-28T16:11:22,2019-08-09T21:00:00,True,4942698,0.0,0.0,Tritonal (21+),https://seatgeek.com/tritonal-21-tickets/kansas-city-missouri-mosaic-2019-08-09-9-pm/concert/4942698,,,,,Mosaic,0,1331 Walnut St,Kansas City,MO,64105,47719
8313,2019-07-08T16:01:01,2019-08-09T21:00:00,True,4923563,0.0,0.0,Joanna Connor in the Gospel Lounge,https://seatgeek.com/joanna-connor-in-the-gospel-lounge-tickets/kansas-city-missouri-knuckleheads-4-2019-08-09-9-pm/concert/4923563,,,,,Knuckleheads,0,2715 Rochester Avenue,Kansas City,MO,64120,4538
8314,2019-04-10T16:12:07,2019-08-10T15:30:00,False,4814149,0.653,0.558,Slash with Blue Oyster Cult and Royal Bliss and KSHE 95 Pig Roast and Ratt,https://seatgeek.com/slash-with-blue-oyster-cult-and-royal-bliss-and-kshe-95-pig-roast-and-ratt-tickets/maryland-heights-missouri-hollywood-casino-amphitheatre-st-louis-2019-08-10-3-30-pm/concert/4814149,67.0,54.0,59.0,18.0,Hollywood Casino Amphitheatre St Louis,0,14141 Riverport Drive,Maryland Heights,MO,63043,56
8315,2019-04-20T16:05:33,2019-08-10T17:00:00,False,4825316,0.0,0.0,David Lee Murphy,https://seatgeek.com/david-lee-murphy-tickets/st-joseph-missouri-river-bluff-brewing-2019-08-10-5-pm/concert/4825316,,,,,River Bluff Brewing,0,1224 Frederick Ave.,St. Joseph,MO,64501,466411
8316,2019-05-08T16:07:13,2019-08-10T19:00:00,True,4858666,0.449,0.392,Erra,https://seatgeek.com/erra-tickets/springfield-missouri-outland-ballroom-2019-08-10-7-pm/concert/4858666,,,,,Outland Ballroom,0,324 South Avenue,Springfield,MO,65806,8306
8317,2019-07-23T16:01:13,2019-08-10T19:00:00,False,4935869,0.0,0.0,Rodney Atkins,https://seatgeek.com/rodney-atkins-tickets/lake-ozark-missouri-shady-lazy-gators-2019-08-10-7-pm/concert/4935869,,,,,Shady/Lazy Gators,0,152 Sweet William Rd,Lake Ozark,MO,65049,41689
8318,2019-07-28T16:09:24,2019-08-10T19:30:00,False,4942585,0.652,0.533,Brantley Gilbert,https://seatgeek.com/brantley-gilbert-tickets/sedalia-missouri-missouri-state-fair-2019-08-10-7-30-pm/concert/4942585,3.0,351.0,443.0,143.0,Missouri State Fair,0,2503 W 16th St,Sedalia,MO,65301,694
8319,2019-03-05T13:56:26,2019-08-10T20:00:00,False,4768974,0.567,0.464,Judah & The Lion,https://seatgeek.com/judah-and-the-lion-tickets/kansas-city-missouri-starlight-theatre-2019-08-10-8-pm/concert/4768974,6.0,75.0,83.0,38.0,Starlight Theatre,0,4600 Starlight Rd.,Kansas City,MO,64132,273
8320,2019-06-15T16:04:15,2019-08-10T20:00:00,False,4895904,0.585,0.461,Yonder Mountain String Band,https://seatgeek.com/yonder-mountain-string-band-tickets/st-louis-missouri-the-pageant-2019-08-10-8-pm/concert/4895904,10.0,79.0,76.0,60.0,The Pageant,0,6161 Delmar Blvd,St. Louis,MO,63112,440
8321,2019-07-03T16:14:26,2019-08-10T20:00:00,False,4914996,0.519,0.374,Old 97's,https://seatgeek.com/old-97s-tickets/kansas-city-missouri-madrid-theatre-1-2019-08-10-8-pm/concert/4914996,8.0,67.0,54.0,45.0,Madrid Theatre,0,3810 Main Street,Kansas City,MO,64111,73930
8322,2019-05-22T16:05:26,2019-08-10T20:00:00,True,4871615,0.0,0.0,Josh Berwanger Band,https://seatgeek.com/josh-berwanger-band-tickets/kansas-city-missouri-recordbar-2019-08-10-8-pm/concert/4871615,,,,,recordBar,0,1520 Grand Boulevard,Kansas City,MO,64108,27277
8323,2019-08-07T16:05:48,2019-08-10T20:30:00,True,4954482,0.0,0.0,Paul Thorn,https://seatgeek.com/paul-thorn-tickets/kansas-city-missouri-knuckleheads-4-2019-08-10-8-30-pm/concert/4954482,,,,,Knuckleheads,0,2715 Rochester Avenue,Kansas City,MO,64120,4538
8324,2019-06-07T16:04:07,2019-08-10T21:00:00,True,4888324,0.0,0.0,Sarah Potenza,https://seatgeek.com/sarah-potenza-tickets/kansas-city-missouri-knuckleheads-4-2019-08-10-9-pm/concert/4888324,,,,,Knuckleheads,0,2715 Rochester Avenue,Kansas City,MO,64120,4538
8325,2019-04-19T16:06:02,2019-08-11T19:30:00,False,4824090,0.615,0.518,Justin Hayward with Mike Dawes (21+),https://seatgeek.com/justin-hayward-with-mike-dawes-21-tickets/saint-louis-missouri-river-city-casino-2019-08-11-7-30-pm/concert/4824090,2.0,115.0,101.0,101.0,River City Casino,0,777 River City Casino Boulevard,Saint Louis,MO,63125,18796
8326,2019-02-08T16:14:46,2019-08-11T19:30:00,False,4740190,0.687,0.629,Pentatonix with Rachel Platten,https://seatgeek.com/pentatonix-with-rachel-platten-tickets/maryland-heights-missouri-hollywood-casino-amphitheatre-st-louis-2019-08-11-7-30-pm/concert/4740190,82.0,136.0,74.0,38.0,Hollywood Casino Amphitheatre St Louis,0,14141 Riverport Drive,Maryland Heights,MO,63043,56
8327,2019-04-05T12:55:41,2019-08-11T19:30:00,False,4808603,0.645,0.561,Brandi Carlile,https://seatgeek.com/brandi-carlile-tickets/st-louis-missouri-the-fabulous-fox-theatre-2019-08-11-7-30-pm/concert/4808603,79.0,115.0,104.0,59.0,The Fabulous Fox Theatre,0,527 N. Grand Blvd,St. Louis,MO,63103,716
8328,2019-06-05T16:06:54,2019-08-11T20:00:00,False,4886268,0.479,0.335,Mozzy,https://seatgeek.com/mozzy-tickets/st-louis-missouri-fubar-2019-08-11-8-pm/concert/4886268,4.0,60.0,58.0,54.0,Fubar,0,3108 Locust Street,St. Louis,MO,63103,3128
8329,2019-06-19T16:01:36,2019-08-11T20:00:00,False,4898226,0.52,0.376,Dinosaur Pile-Up,https://seatgeek.com/dinosaur-pile-up-tickets/kansas-city-missouri-the-riot-room-2019-08-11-8-pm/concert/4898226,,,,,The Riot Room,0,4048 Broadway,Kansas City,MO,64111,3030
8330,2019-06-20T16:10:28,2019-08-11T20:00:00,True,4898944,0.0,0.0,Caroline Rose,https://seatgeek.com/caroline-rose-tickets/kansas-city-missouri-recordbar-2019-08-11-8-pm/concert/4898944,,,,,recordBar,0,1520 Grand Boulevard,Kansas City,MO,64108,27277
8331,2019-04-06T16:05:28,2019-08-11T20:00:00,False,4810685,0.557,0.448,Andrew Belle,https://seatgeek.com/andrew-belle-tickets/saint-louis-missouri-old-rock-house-2019-08-11-8-pm/concert/4810685,,,,,Old Rock House,0,1200 South 7th Street,Saint Louis,MO,63104,2173
8332,2019-02-23T16:07:48,2019-08-11T20:00:00,True,4758291,0.579,0.476,Jamestown Revival,https://seatgeek.com/jamestown-revival-tickets/st-louis-missouri-the-pageant-2019-08-11-8-pm/concert/4758291,2.0,53.0,53.0,53.0,The Pageant,0,6161 Delmar Blvd,St. Louis,MO,63112,440
8333,2019-03-06T16:03:54,2019-08-12T19:00:00,True,4770097,0.561,0.461,The Alarm with Modern English and Gene Loves Jezebel,https://seatgeek.com/the-alarm-with-modern-english-and-gene-loves-jezebel-tickets/st-louis-missouri-the-pageant-2019-08-12-7-pm/concert/4770097,2.0,68.0,68.0,68.0,The Pageant,0,6161 Delmar Blvd,St. Louis,MO,63112,440
8334,2019-02-14T16:08:50,2019-08-12T20:00:00,False,4746854,0.635,0.566,Gary Clark Jr.,https://seatgeek.com/gary-clark-jr-tickets/st-louis-missouri-the-fabulous-fox-theatre-2019-08-12-8-pm/concert/4746854,65.0,85.0,72.0,40.0,The Fabulous Fox Theatre,0,527 N. Grand Blvd,St. Louis,MO,63103,716
8335,2019-06-06T16:04:03,2019-08-12T21:00:00,True,4887411,0.0,0.0,Voodoo Gearshift,https://seatgeek.com/voodoo-gearshift-tickets/kansas-city-missouri-minibar-2019-08-12-9-pm/concert/4887411,,,,,Minibar,0,3810 Broadway,Kansas City,MO,64111,58483
8336,2019-02-08T16:14:32,2019-08-13T19:30:00,False,4740083,0.683,0.633,Pentatonix with Rachel Platten,https://seatgeek.com/pentatonix-with-rachel-platten-tickets/kansas-city-missouri-starlight-theatre-2019-08-13-7-30-pm/concert/4740083,19.0,374.0,269.0,73.0,Starlight Theatre,0,4600 Starlight Rd.,Kansas City,MO,64132,273
8337,2019-02-13T16:08:50,2019-08-13T20:00:00,False,4745379,0.581,0.496,Gary Clark Jr.,https://seatgeek.com/gary-clark-jr-tickets/kansas-city-missouri-crossroads-kc-2019-08-13-8-pm/concert/4745379,24.0,86.0,78.0,69.0,Crossroads KC,0,417 E 18th St,Kansas City,MO,64108,654
8338,2019-06-08T16:07:17,2019-08-13T20:00:00,True,4889283,0.535,0.415,Pinback,https://seatgeek.com/pinback-tickets/saint-louis-missouri-old-rock-house-2019-08-13-8-pm/concert/4889283,2.0,53.0,53.0,53.0,Old Rock House,0,1200 South 7th Street,Saint Louis,MO,63104,2173
8339,2019-05-22T16:02:40,2019-08-13T20:00:00,True,4871276,0.0,0.0,This Will Destroy You,https://seatgeek.com/this-will-destroy-you-tickets/kansas-city-missouri-riot-room-1-2019-08-13-8-pm/concert/4871276,5.0,44.0,47.0,34.0,Riot Room,0,UNDEFINED,Kansas City,MO,64111,464323
8340,2019-02-03T16:42:44,2019-08-13T20:00:00,False,4724074,0.478,0.363,The Faint with Closeness,https://seatgeek.com/the-faint-with-closeness-tickets/kansas-city-missouri-madrid-theatre-1-2019-08-13-8-pm/concert/4724074,15.0,96.0,70.0,57.0,Madrid Theatre,0,3810 Main Street,Kansas City,MO,64111,73930
8341,2019-07-03T16:15:13,2019-08-14T19:00:00,False,4915258,0.528,0.402,Pinback (18+),https://seatgeek.com/pinback-18-tickets/kansas-city-missouri-the-record-bar-2019-08-14-7-pm/concert/4915258,1.0,62.0,62.0,62.0,The Record Bar,0,1020 Westport Road,Kansas City,MO,64111,1687
8342,2019-06-23T16:09:28,2019-08-14T19:30:00,False,4903173,0.65,0.502,Tyler Childers with Brent Cobb,https://seatgeek.com/tyler-childers-with-brent-cobb-tickets/sedalia-missouri-missouri-state-fair-2019-08-14-7-30-pm/concert/4903173,16.0,144.0,114.0,81.0,Missouri State Fair,0,2503 W 16th St,Sedalia,MO,65301,694
8343,2019-06-01T16:06:13,2019-08-14T20:00:00,False,4881864,0.518,0.394,The Claypool Lennon Delirium with Uni,https://seatgeek.com/the-claypool-lennon-delirium-with-uni-tickets/kansas-city-missouri-madrid-theatre-1-2019-08-14-8-pm/concert/4881864,26.0,122.0,80.0,62.0,Madrid Theatre,0,3810 Main Street,Kansas City,MO,64111,73930
8344,2019-04-17T16:05:27,2019-08-15T18:00:00,True,4821718,0.549,0.443,Aaron Watson,https://seatgeek.com/aaron-watson-tickets/kansas-city-missouri-power-and-light-district-2019-08-15-6-pm/concert/4821718,1.0,93.0,93.0,93.0,Power and Light District,0,151 E. 13th,Kansas City,MO,64106,42541
8345,2019-03-27T16:04:27,2019-08-15T19:30:00,False,4798317,0.624,0.547,Vince Gill,https://seatgeek.com/vince-gill-tickets/kansas-city-missouri-arvest-bank-theatre-at-the-midland-2019-08-15-7-30-pm/concert/4798317,34.0,184.0,160.0,111.0,Arvest Bank Theatre at The Midland,0,1228 Main St.,Kansas City,MO,64105,713
8346,2019-07-30T16:10:05,2019-08-15T19:30:00,False,4946498,0.654,0.496,For King & Country,https://seatgeek.com/for-king-and-country-tickets/sedalia-missouri-missouri-state-fair-2019-08-15-7-30-pm/concert/4946498,9.0,49.0,50.0,43.0,Missouri State Fair,0,2503 W 16th St,Sedalia,MO,65301,694
8347,2019-05-07T16:05:46,2019-08-15T20:00:00,True,4857237,0.0,0.0,Buckcherry with Joyous Wolf,https://seatgeek.com/buckcherry-with-joyous-wolf-tickets/kansas-city-missouri-the-truman-2019-08-15-8-pm/concert/4857237,18.0,111.0,64.0,53.0,The Truman,0,601 East Truman Road,Kansas City,MO,64106,108238
8348,2019-06-10T16:01:22,2019-08-15T20:00:00,True,4890942,0.0,0.0,A Steely Dan Tribute done by Glamour Profession,https://seatgeek.com/a-steely-dan-tribute-done-by-glamour-profession-tickets/kansas-city-missouri-knuckleheads-4-2019-08-15-8-pm/concert/4890942,1.0,70.0,70.0,70.0,Knuckleheads,0,2715 Rochester Avenue,Kansas City,MO,64120,4538
8349,2019-05-17T16:06:45,2019-08-15T20:00:00,False,4868493,0.617,0.536,Three Dog Night,https://seatgeek.com/three-dog-night-tickets/kansas-city-missouri-uptown-theater-2019-08-15-8-pm/concert/4868493,36.0,105.0,94.0,72.0,Uptown Theater,0,3700 Broadway,Kansas City,MO,64111,446
8350,2018-05-10T16:07:19,2019-08-15T20:00:00,False,4370148,0.586,0.518,Old Crow Medicine Show,https://seatgeek.com/old-crow-medicine-show-tickets/kansas-city-missouri-arvest-bank-theatre-at-the-midland-2019-08-15-8-pm/concert/4370148,,,,,Arvest Bank Theatre at The Midland,0,1228 Main St.,Kansas City,MO,64105,713
8351,2019-08-06T16:01:29,2019-08-15T21:00:00,True,4952001,0.0,0.0,Lights Off Volume 1 K.L.O,https://seatgeek.com/lights-off-volume-1-k-l-o-tickets/st-louis-missouri-el-volcan-night-club-2019-08-15-9-pm/concert/4952001,,,,,El Volcan Night Club,0,4920 Northrup Avenue,St. Louis,MO,63110,390300
8352,2019-07-28T16:07:06,2019-08-16T18:00:00,True,4942031,0.578,0.452,Galantis (21+),https://seatgeek.com/galantis-21-tickets/kansas-city-missouri-power-and-light-district-2019-08-16-6-pm/concert/4942031,10.0,111.0,77.0,56.0,Power and Light District,0,151 E. 13th,Kansas City,MO,64106,42541
8353,2019-01-26T16:02:26,2019-08-16T19:00:00,True,4705676,0.544,0.468,The Bouncing Souls,https://seatgeek.com/the-bouncing-souls-tickets/st-louis-missouri-the-pageant-2019-08-16-7-pm/concert/4705676,5.0,64.0,59.0,55.0,The Pageant,0,6161 Delmar Blvd,St. Louis,MO,63112,440
8354,2019-06-21T16:05:50,2019-08-16T19:00:00,False,4899527,0.0,0.0,Casey Donahew Band,https://seatgeek.com/casey-donahew-band-tickets/lake-ozark-missouri-shady-lazy-gators-2019-08-16-7-pm/concert/4899527,1.0,27.0,27.0,27.0,Shady/Lazy Gators,0,152 Sweet William Rd,Lake Ozark,MO,65049,41689
8355,2019-07-06T16:01:22,2019-08-16T19:30:00,False,4922691,0.583,0.485,Foreigner with Night Ranger,https://seatgeek.com/foreigner-with-night-ranger-tickets/sedalia-missouri-missouri-state-fair-2019-08-16-7-30-pm/concert/4922691,2.0,139.0,136.0,136.0,Missouri State Fair,0,2503 W 16th St,Sedalia,MO,65301,694
8356,2019-01-24T16:21:30,2019-08-16T20:00:00,False,4703554,0.406,0.382,Hank Von Hell,https://seatgeek.com/hank-von-hell-tickets/kansas-city-missouri-the-riot-room-2019-08-16-8-pm/concert/4703554,1.0,57.0,57.0,57.0,The Riot Room,0,4048 Broadway,Kansas City,MO,64111,3030
8357,2019-06-22T16:05:25,2019-08-16T20:00:00,True,4900436,0.0,0.0,Joywave with MISSIO (18+),https://seatgeek.com/joywave-with-missio-18-tickets/st-louis-missouri-ballpark-village-2019-08-16-8-pm/concert/4900436,4.0,119.0,112.0,112.0,Ballpark Village,0,601 Clark Avenue,St. Louis,MO,63102,73351
8358,2019-03-04T18:41:53,2019-08-16T20:00:00,False,4768791,0.61,0.554,Ben Folds and Violent Femmes,https://seatgeek.com/ben-folds-and-violent-femmes-tickets/kansas-city-missouri-starlight-theatre-2019-08-16-8-pm/concert/4768791,38.0,66.0,61.0,53.0,Starlight Theatre,0,4600 Starlight Rd.,Kansas City,MO,64132,273
8359,2019-07-06T16:01:13,2019-08-16T20:00:00,True,4922639,0.0,0.0,Anders Osborne,https://seatgeek.com/anders-osborne-tickets/st-louis-missouri-the-ready-room-3-2019-08-16-8-pm/concert/4922639,,,,,The Ready Room,0,4195 Manchester Avenue,St. Louis,MO,63110,58787
8360,2019-05-29T16:13:15,2019-08-16T20:00:00,False,4875104,0.498,0.302,Whitey Morgan,https://seatgeek.com/whitey-morgan-tickets/saint-louis-missouri-off-broadway-2019-08-16-8-pm/concert/4875104,,,,,Off Broadway,0,3509 Lemp Avenue,Saint Louis,MO,63118,5714
8361,2019-04-15T16:08:16,2019-08-16T20:30:00,True,4819508,0.0,0.0,John Hiatt,https://seatgeek.com/john-hiatt-tickets/kansas-city-missouri-knuckleheads-4-2019-08-16-8-30-pm/concert/4819508,8.0,213.0,200.0,165.0,Knuckleheads,0,2715 Rochester Avenue,Kansas City,MO,64120,4538
8362,2019-06-21T16:05:28,2019-08-16T21:00:00,True,4899357,0.0,0.0,Bingo Players,https://seatgeek.com/bingo-players-tickets/kansas-city-missouri-mosaic-ultra-lounge-kc-2019-08-16-9-pm/concert/4899357,1.0,40.0,40.0,40.0,Mosaic Ultra Lounge KC,0,1331 Walnut Street,Kansas City,MO,64106,458804
8363,2019-07-06T16:01:18,2019-08-16T21:00:00,True,4922669,0.0,0.0,Blacktop Mojo,https://seatgeek.com/blacktop-mojo-tickets/columbia-missouri-rose-music-hall-2019-08-16-9-pm/concert/4922669,4.0,74.0,71.0,68.0,Rose Music Hall,0,1013 Park Avenue,Columbia,MO,65201,9252
8364,2019-05-07T16:04:50,2019-08-17T18:00:00,True,4857127,0.0,0.0,Fit For A King,https://seatgeek.com/fit-for-a-king-tickets/springfield-missouri-the-riff-3-2019-08-17-6-pm/concert/4857127,1.0,71.0,71.0,71.0,The Riff,0,1900 W. Sunset St,Springfield,MO,65807,440755
8365,2019-06-24T16:05:31,2019-08-17T19:00:00,False,4905279,0.0,0.0,Sublime with Rome at Lazy Gators,https://seatgeek.com/sublime-with-rome-at-lazy-gators-tickets/lake-ozark-missouri-shady-lazy-gators-2019-08-17-7-pm/concert/4905279,1.0,99.0,99.0,99.0,Shady/Lazy Gators,0,152 Sweet William Rd,Lake Ozark,MO,65049,41689
8366,2019-01-19T16:11:17,2019-08-17T19:00:00,False,4698026,0.728,0.709,Luke Bryan with Cole Swindell and Jon Langston,https://seatgeek.com/luke-bryan-with-cole-swindell-and-jon-langston-tickets/maryland-heights-missouri-hollywood-casino-amphitheatre-st-louis-2019-08-17-7-pm/concert/4698026,174.0,185.0,176.0,60.0,Hollywood Casino Amphitheatre St Louis,0,14141 Riverport Drive,Maryland Heights,MO,63043,56
8367,2019-04-20T16:19:40,2019-08-17T19:00:00,True,4828074,0.0,0.0,Scott Mulvahill,https://seatgeek.com/scott-mulvahill-tickets/kansas-city-missouri-recordbar-2019-08-17-7-pm/concert/4828074,,,,,recordBar,0,1520 Grand Boulevard,Kansas City,MO,64108,27277
8368,2019-05-29T16:05:43,2019-08-17T19:00:00,True,4874031,0.0,0.0,David Nail,https://seatgeek.com/david-nail-tickets/wappapello-missouri-the-camp-at-lake-wappapello-2019-08-17-7-pm/concert/4874031,,,,,The Camp at Lake Wappapello,0,153 University Forest Drive,Wappapello,MO,63966,449033
8369,2019-06-03T16:02:34,2019-08-17T19:30:00,False,4883552,0.59,0.503,Brothers Osborne,https://seatgeek.com/brothers-osborne-tickets/sedalia-missouri-missouri-state-fair-2019-08-17-7-30-pm/concert/4883552,6.0,113.0,77.0,62.0,Missouri State Fair,0,2503 W 16th St,Sedalia,MO,65301,694
